D_NAT,M일HAP,Q7A,Q7a_dk,Q7a2,Q7a3,Q7a4,Q7a5,Q7a6,Q7a7,Q7a8,D_GUB,D_MOK,총액1인TOT_개별국제교통비제외2,Q8a03,Q8a12,Q8_1a1,Q8_1a2,Q8_1a3,동행자유형,국가명,웰니스참여,웰니스만족,log_총액,year
7,6,2,,,,,,6.0,,,1,2,864.495396,3.0,,13,1.0,3.0,친구,베트남,1,1,6.762145979487418,2024
6,10,1,1.0,,,,,,,,1,2,722.4306484472048,3.0,12.0,3,1.0,5.0,혼자,태국,1,1,6.5826214270710475,2024
7,7,2,,,,,,6.0,,,1,1,858.2965873138446,3.0,12.0,2,8.0,1.0,친구,베트남,1,0,6.754949712616822,2024
3,5,2,,,3.0,,5.0,6.0,7.0,,3,1,1064.2000000000003,3.0,12.0,12,3.0,2.0,가족,대만,1,1,6.9699786221622695,2024
3,11,1,1.0,,,,,,,,1,2,512.8837071428571,3.0,,1,3.0,13.0,혼자,대만,1,1,6.240049127742992,2024
3,5,2,,2.0,,,5.0,6.0,7.0,,3,1,1095.5,,12.0,5,2.0,,가족,대만,1,0,6.998966159035521,2024
3,5,2,,2.0,,,5.0,6.0,7.0,,3,1,1032.9,3.0,12.0,12,5.0,3.0,가족,대만,1,1,6.940125659012588,2024
7,5,2,,,,,,6.0,,,1,1,687.74778,3.0,,5,8.0,3.0,친구,베트남,1,1,6.5334221718823535,2024
7,5,2,,,3.0,,5.0,,,,3,1,798.21504,3.0,,5,3.0,1.0,가족,베트남,1,1,6.6823780348325075,2024
7,5,2,,,,,,6.0,,,1,1,652.9227133757963,3.0,12.0,1,2.0,3.0,친구,베트남,1,1,6.48145876603257,2024
7,13,1,1.0,,,,,,,,1,2,600.8971764705882,,12.0,12,2.0,1.0,혼자,베트남,1,1,6.398423832494741,2024
7,5,2,,2.0,,,,6.0,7.0,,3,1,712.692,3.0,12.0,1,12.0,5.0,가족,베트남,1,1,6.569049349525504,2024
1,5,1,1.0,,,,,,,,3,1,1098.4,3.0,,7,5.0,3.0,혼자,중국,1,1,7.001609854453761,2024
1,4,2,,,,,,6.0,,,3,1,686.5,3.0,,7,1.0,3.0,친구,중국,1,1,6.531606225208026,2024
1,4,1,1.0,,,,,,,,3,1,713.96,3.0,,5,3.0,1.0,혼자,중국,1,1,6.570826938361307,2024
1,4,2,,,,,,6.0,,,3,1,686.5,3.0,,3,5.0,7.0,친구,중국,1,1,6.531606225208026,2024
16,5,2,,,,,,6.0,,,1,1,1063.1040000000003,,,6,13.0,2.0,친구,영국,0,0,6.9689482098686115,2024
3,8,1,1.0,,,,,,,,1,1,2457.387570621469,3.0,,5,3.0,2.0,혼자,대만,1,1,7.806854101481992,2024
12,8,2,,,,,,6.0,,,1,1,1383.8383838383836,,12.0,2,4.0,5.0,친구,중동,1,0,7.232616354675672,2024
3,10,1,1.0,,,,,,,,1,1,1966.5915119363399,3.0,12.0,12,1.0,2.0,혼자,대만,1,1,7.58405712622586,2024
12,6,1,1.0,,,,,,,,1,2,404.9428891566265,3.0,12.0,12,,,혼자,중동,1,1,6.003746042734988,2024
12,30,2,,2.0,,4.0,,,,,1,1,1510.9215017064848,,12.0,2,4.0,5.0,가족,중동,1,0,7.3204750097031654,2024
3,6,1,1.0,,,,,,,,1,2,341.78325123152706,3.0,,1,3.0,2.0,혼자,대만,1,1,5.834176767817696,2024
12,3,2,,,,,5.0,,,,1,1,617.2248803827752,3.0,,5,2.0,1.0,가족,중동,1,0,6.425233431378998,2024
3,5,2,,2.0,,,,,,,1,1,1254.7768762677485,3.0,,1,2.0,9.0,가족,대만,1,0,7.13471304792529,2024
3,6,2,,,,,5.0,,,,1,1,858.4753052917232,3.0,,3,1.0,2.0,가족,대만,1,1,6.755157914975324,2024
12,9,2,,2.0,,,,6.0,,,1,1,675.0,,12.0,12,4.0,2.0,가족,중동,1,1,6.51471269087253,2024
3,5,2,,,,,,6.0,,,1,2,3743.916356877323,,,14,1.0,2.0,친구,대만,0,0,8.22788749677029,2024
3,6,2,,,,,,6.0,,,1,1,885.4915662650603,,,2,8.0,6.0,친구,대만,0,0,6.786142932914472,2024
3,4,2,,2.0,,4.0,,,,,1,2,139.8,,,1,2.0,,가족,대만,0,0,4.94021282979971,2024
18,8,1,1.0,,,,,,,,1,1,542.70193236715,,12.0,1,11.0,7.0,혼자,독일,1,0,6.296560241717433,2024
18,6,2,,2.0,,,,,,,1,1,719.1815000000001,,,13,1.0,5.0,가족,독일,0,0,6.578113759800984,2024
1,4,1,1.0,,,,,,,,1,1,1752.5941176470587,3.0,12.0,2,1.0,11.0,혼자,중국,1,0,7.468852322258169,2024
1,4,1,1.0,,,,,,,,1,1,233.41,3.0,,8,1.0,3.0,혼자,중국,1,1,5.452796563836095,2024
18,6,2,,,,,,6.0,,,1,1,1081.7151515151513,,12.0,11,2.0,12.0,친구,독일,1,1,6.986303163670576,2024
1,12,1,1.0,,,,,,,,1,2,823.8,3.0,,3,4.0,1.0,혼자,중국,1,1,6.7139277820019805,2024
1,6,1,1.0,,,,,,,,1,1,1647.6,,,14,2.0,1.0,혼자,중국,0,0,7.407074962561926,2024
18,11,2,,,,,5.0,,,,1,1,1979.591836734694,,,7,1.0,13.0,가족,독일,0,0,7.590645959374894,2024
18,7,2,,2.0,,,,,,,1,1,547.5771551724139,,,1,2.0,5.0,가족,독일,0,0,6.305503374451327,2024
1,6,2,,2.0,,,,,,,1,1,672.909129498125,3.0,,1,3.0,5.0,가족,중국,1,1,6.5116102974943075,2024
1,6,2,,,,,,6.0,,,1,1,964.1175824175823,3.0,,1,3.0,2.0,친구,중국,1,1,6.87121326063461,2024
18,5,1,1.0,,,,,,,,1,2,504.4871172273189,3.0,,6,5.0,1.0,혼자,독일,1,0,6.223542303743774,2024
18,15,2,,2.0,,,,,,,1,1,2879.7696339677896,3.0,,5,6.0,1.0,가족,독일,1,0,7.965465581725136,2024
1,3,1,1.0,,,,,,,,1,1,4703.051995905835,,,2,1.0,13.0,혼자,중국,0,0,8.45596693778566,2024
18,9,2,,,,,,6.0,,,1,1,1401.6165000000003,3.0,,5,6.0,1.0,친구,독일,1,0,7.245381492373109,2024
4,28,1,1.0,,,,,,,,1,1,1710.0,,,2,5.0,4.0,혼자,미국,0,0,7.444248649496705,2024
1,3,2,,,,,,6.0,,,1,1,1993.392592592593,,,1,2.0,7.0,친구,중국,0,0,7.597593286560059,2024
1,5,1,1.0,,,,,,,,1,1,1180.7800000000002,,,8,1.0,2.0,혼자,중국,0,0,7.073930516033387,2024
4,3,1,1.0,,,,,,,,1,1,390.8629441624365,3.0,,1,7.0,6.0,혼자,미국,1,0,5.9683569720978324,2024
1,19,1,1.0,,,,,,,,1,1,1043.48,,,8,14.0,13.0,혼자,중국,0,0,6.950316560066211,2024
1,4,2,,,3.0,,5.0,,,,1,1,878.7199999999999,,,6,5.0,2.0,가족,중국,0,0,6.778466303139552,2024
10,7,1,1.0,,,,,,,,1,1,4006.5858823529416,,,13,5.0,8.0,혼자,싱가포르,0,0,8.295694756743517,2024
10,10,2,,2.0,,4.0,,,,,1,1,3447.7068222165863,3.0,12.0,3,12.0,5.0,가족,싱가포르,1,1,8.145464599809008,2024
4,22,1,1.0,,,,,,,,1,1,2487.6923076923076,,,1,11.0,2.0,혼자,미국,0,0,7.819110775669561,2024
4,4,1,1.0,,,,,,,,1,2,984.6153846153846,3.0,,2,11.0,3.0,혼자,미국,1,1,6.8922510924461715,2024
5,5,2,,,,,,6.0,,,1,1,1961.895488721805,,,5,2.0,13.0,친구,홍콩,0,0,7.581666370980643,2024
10,9,2,,,,4.0,,,,,1,1,1597.3470466321244,3.0,,2,8.0,9.0,가족,싱가포르,1,0,7.376099436210602,2024
5,6,1,1.0,,,,,,,,1,1,860.95,,,1,2.0,,혼자,홍콩,0,0,6.7580364307321945,2024
1,6,1,1.0,,,,,,,,1,1,3031.8540983606567,,,8,2.0,1.0,혼자,중국,0,0,8.01692962501098,2024
10,8,2,,2.0,,,5.0,,,,1,1,954.5793103448275,,,1,2.0,5.0,가족,싱가포르,0,0,6.861270730698566,2024
1,3,1,1.0,,,,,,,,1,1,4672.332775919734,,,2,1.0,,혼자,중국,0,0,8.449413749694035,2024
1,4,2,,,,,,6.0,,,1,1,4026.048644461658,,,2,14.0,1.0,친구,중국,0,0,8.300540688705397,2024
10,6,2,,2.0,,,,,,,1,1,814.5933333333335,,,2,4.0,,가족,싱가포르,0,0,6.702689011205048,2024
5,5,2,,,3.0,,,,,,3,1,783.85,,,1,,,가족,홍콩,0,0,6.66421767551454,2024
5,5,1,1.0,,,,,,,,1,1,1426.793103448276,3.0,,8,2.0,1.0,혼자,홍콩,1,0,7.263184619893209,2024
5,4,1,1.0,,,,,,,,1,1,975.6562146892657,,,8,4.0,5.0,혼자,홍콩,0,0,6.883110285314464,2024
5,4,2,,2.0,,,,,,,1,1,2066.2427536231885,,,2,13.0,14.0,가족,홍콩,0,0,7.633487142110663,2024
5,5,2,,2.0,,,,,,,2,1,995.875,,,2,1.0,11.0,가족,홍콩,0,0,6.90362174770053,2024
1,4,1,1.0,,,,,,,,1,1,511.1660117878193,3.0,,3,2.0,1.0,혼자,중국,1,1,6.236694413739929,2024
5,5,2,,,3.0,,,,,,1,1,710.1315789473684,,,8,2.0,1.0,가족,홍콩,0,0,6.5654502753263575,2024
5,7,2,,2.0,,,,,,,1,1,897.3480861244019,3.0,,1,2.0,3.0,가족,홍콩,1,1,6.799443842664633,2024
5,5,2,,,,,,6.0,,,1,1,3723.03838106447,,,13,1.0,2.0,친구,홍콩,0,0,8.222295382996174,2024
5,5,2,,2.0,,,,,,,1,1,585.9216417910447,,,1,2.0,,가족,홍콩,0,0,6.373186063555958,2024
5,6,2,,,,,,6.0,,,1,1,1156.5,3.0,,3,2.0,5.0,친구,홍콩,1,1,7.053153481671494,2024
5,5,1,1.0,,,,,,,,1,1,1696.2000000000003,3.0,,3,16.0,,혼자,홍콩,1,1,7.4361457339276,2024
5,5,2,,2.0,,4.0,,,,,3,1,2184.5,3.0,,6,5.0,3.0,가족,홍콩,1,1,7.689142248391491,2024
5,4,2,,,,,,6.0,,,1,1,1978.4805223068552,3.0,,2,1.0,8.0,친구,홍콩,1,0,7.590084416100171,2024
5,3,2,,,3.0,,,,,,1,1,565.4,3.0,,2,1.0,3.0,가족,홍콩,1,1,6.33753344525949,2024
5,6,2,,,,,5.0,,,,1,1,2411.322648083624,,,8,4.0,1.0,가족,홍콩,0,0,7.78793069257214,2024
2,5,2,,,,4.0,,,,,1,1,1208.8551573627383,3.0,,3,2.0,13.0,가족,일본,1,1,7.097429039767568,2024
4,5,2,,,3.0,,5.0,,,,1,1,410.49303597368197,,,5,2.0,7.0,가족,미국,0,0,6.017358964007245,2024
2,4,2,,,,,,6.0,,,1,1,643.2000000000002,,,2,1.0,13.0,친구,일본,0,0,6.466455717864757,2024
5,4,1,1.0,,,,,,,,1,1,644.684135977337,,,4,1.0,2.0,혼자,홍콩,0,0,6.468760485184811,2024
2,3,2,,,,,,6.0,,,2,1,669.9999999999999,,,1,5.0,6.0,친구,일본,0,0,6.507277712385012,2024
2,21,2,,,,,,6.0,,,1,1,2681.1129568106307,,,1,13.0,2.0,친구,일본,0,0,7.893987269691062,2024
2,4,1,1.0,,,,,,,,1,2,301.5,,,2,1.0,,혼자,일본,0,0,5.70877001616724,2024
4,7,2,,,,,5.0,6.0,,,1,2,869.767441860465,,,2,5.0,11.0,가족,미국,0,0,6.768225867709061,2024
1,4,2,,,,,,6.0,,,1,1,5904.335478024466,,,8,2.0,1.0,친구,중국,0,0,8.683442186824607,2024
4,7,2,,,,,,6.0,,,1,2,700.0,3.0,,2,5.0,3.0,친구,미국,1,1,6.551080335043404,2024
2,4,1,1.0,,,,,,,,1,2,469.0,3.0,,2,3.0,1.0,혼자,일본,1,1,6.150602768446279,2024
2,4,1,1.0,,,,,,,,1,1,515.9,,,8,1.0,2.0,혼자,일본,0,0,6.245912948250604,2024
10,7,2,,,3.0,,,,,,1,1,312.95580419580426,3.0,,3,2.0,5.0,가족,싱가포르,1,1,5.74606197991802,2024
10,7,2,,,,,5.0,,,,3,1,4955.999999999999,3.0,12.0,1,12.0,5.0,가족,싱가포르,1,1,8.508354242749032,2024
3,8,2,,,,,,6.0,,,1,1,1145.1100000000001,,,4,15.0,2.0,친구,대만,0,0,7.043255981242922,2024
2,3,2,,,,,,6.0,,,2,1,937.9999999999999,3.0,,2,1.0,13.0,친구,일본,1,0,6.843749949006225,2024
1,21,1,1.0,,,,,,,,1,2,139.8,3.0,12.0,5,14.0,2.0,혼자,중국,1,0,4.94021282979971,2024
10,8,2,,,,4.0,,,,,1,1,994.37240398293,3.0,,3,2.0,1.0,가족,싱가포르,1,1,6.902111788386373,2024
3,6,2,,,,,,6.0,,,1,1,798.2,3.0,,1,2.0,3.0,친구,대만,1,1,6.6823591926146335,2024
10,4,2,,,,,5.0,,,,1,1,1080.4975139344263,,,5,1.0,2.0,가족,싱가포르,0,0,6.985176875096933,2024
3,6,2,,,,,,6.0,,,1,1,503.48,,,1,6.0,5.0,친구,대만,0,0,6.221543989423305,2024
4,4,2,,2.0,,,,,,,1,1,1000.0,,,13,2.0,5.0,가족,미국,0,0,6.907755278982137,2024
10,8,2,,2.0,,4.0,,,,,1,1,698.796,3.0,,5,2.0,3.0,가족,싱가포르,1,1,6.549358854145065,2024
10,9,2,,2.0,3.0,4.0,5.0,,,,1,1,1784.1599999999999,3.0,,5,2.0,3.0,가족,싱가포르,1,1,7.486702995217051,2024
1,3,1,1.0,,,,,,,,1,2,830.4975609756098,,12.0,1,2.0,5.0,혼자,중국,1,0,6.7220249922346,2024
1,3,1,1.0,,,,,,,,1,1,413.595061728395,,,1,2.0,,혼자,중국,0,0,6.024887383394688,2024
1,4,1,1.0,,,,,,,,1,1,2333.0237402015678,,,8,2.0,13.0,혼자,중국,0,0,7.754920447795446,2024
4,16,2,,2.0,3.0,,,,,,1,2,392.80575539568343,,,20,2.0,13.0,가족,미국,0,0,5.973315228602305,2024
1,3,2,,,,,5.0,,,,1,1,3244.651068939722,,,2,14.0,1.0,가족,중국,0,0,8.084763094524416,2024
18,10,2,,,,,,6.0,,,1,1,1485.2781118881119,3.0,,6,5.0,3.0,친구,독일,1,1,7.303357314434688,2024
4,3,2,,2.0,,,,,,,1,1,337.037037037037,,,7,6.0,1.0,가족,미국,0,0,5.820192826500612,2024
4,31,1,1.0,,,,,,,,1,2,1665.3250773993807,,12.0,2,12.0,8.0,혼자,미국,1,1,7.4177756250386775,2024
4,6,2,,2.0,,,,,,,1,1,139.8,3.0,12.0,13,7.0,3.0,가족,미국,1,1,4.94021282979971,2024
5,5,2,,,,,,6.0,,,1,1,1397.2583643122675,,,1,2.0,11.0,친구,홍콩,0,0,7.242267284399392,2024
5,4,2,,,,,,6.0,,,1,1,1169.6004497751123,,,2,1.0,,친구,홍콩,0,0,7.064417473550085,2024
5,7,2,,,3.0,,5.0,,,,1,1,1640.0766452648475,3.0,,7,5.0,6.0,가족,홍콩,1,0,7.402498254643792,2024
5,8,2,,2.0,,,,,,,2,1,2266.6000000000004,3.0,,16,6.0,2.0,가족,홍콩,1,0,7.726036190298848,2024
5,11,2,,2.0,,,,,,,1,1,2266.6,3.0,,2,1.0,3.0,가족,홍콩,1,1,7.726036190298848,2024
5,4,2,,,3.0,,,,,,1,2,722.929595158893,,,11,4.0,2.0,가족,홍콩,0,0,6.5833118386604275,2024
3,5,1,1.0,,,,,,,,1,1,1286.0137875101377,,12.0,2,1.0,12.0,혼자,대만,1,1,7.159302625976592,2024
3,3,2,,2.0,,,,,,,1,1,1074.5,,,2,4.0,1.0,가족,대만,0,0,6.979610716082565,2024
3,6,2,,2.0,,,5.0,,,,1,1,583.3000000000001,3.0,,2,3.0,1.0,가족,대만,1,1,6.368701633759592,2024
3,5,2,,2.0,3.0,,5.0,,,,3,1,1811.3000000000002,,,6,5.0,2.0,가족,대만,0,0,7.501800098498871,2024
3,5,1,1.0,,,,,,,,1,1,833.3779803646563,,,2,1.0,,혼자,대만,0,0,6.725487297190604,2024
2,4,2,,,,,,6.0,,,2,1,804.0000000000002,3.0,12.0,12,11.0,1.0,친구,일본,1,1,6.6895992691789665,2024
16,7,2,,,,,,6.0,,,1,1,759.3600000000004,,12.0,6,8.0,12.0,친구,영국,1,1,6.6324759732473995,2024
3,8,1,1.0,,,,,,,,1,1,1795.95,3.0,12.0,8,2.0,12.0,혼자,대만,1,1,7.493289408830963,2024
3,5,2,,,,,,6.0,,,1,1,1550.3500000000004,3.0,12.0,2,1.0,3.0,친구,대만,1,1,7.346235990874466,2024
3,5,2,,,,,,6.0,,,1,1,1224.8989898989898,3.0,,1,2.0,5.0,친구,대만,1,0,7.110613662353729,2024
3,5,2,,,,,,6.0,,,1,1,3837.7272390821613,3.0,12.0,1,2.0,12.0,친구,대만,1,1,8.252635605538293,2024
3,5,2,,2.0,,4.0,,,,,1,1,919.715481171548,,,1,2.0,6.0,가족,대만,0,0,6.824064362616332,2024
3,5,2,,,,,,6.0,,,1,1,936.3500000000004,3.0,,1,2.0,3.0,친구,대만,1,1,6.841989338206518,2024
3,5,1,1.0,,,,,,,,1,1,828.9000000000001,,12.0,2,1.0,13.0,혼자,대만,1,0,6.720099520597481,2024
2,3,2,,,,,5.0,,,,1,2,1554.4,,,1,2.0,,가족,일본,0,0,7.348844898063231,2024
16,4,1,1.0,,,,,,,,1,1,401.1952,3.0,,6,3.0,5.0,혼자,영국,1,1,5.994448091908533,2024
3,4,2,,2.0,,,,,,,1,1,514.225,3.0,,2,1.0,3.0,가족,대만,1,1,6.242660912864227,2024
3,4,2,,,,,,6.0,,,1,1,890.3000000000001,,,1,2.0,,친구,대만,0,0,6.7915584845796255,2024
2,4,2,,,,,,6.0,,,1,1,598.3100000000001,,,2,1.0,,친구,일본,0,0,6.3941090142793735,2024
2,3,2,,,,,,6.0,,,1,1,405.3500000000001,3.0,,1,2.0,3.0,친구,일본,1,1,6.004750891433717,2024
2,4,1,1.0,,,,,,,,1,1,4435.400000000001,,,14,2.0,1.0,혼자,일본,0,0,8.397373082333928,2024
2,3,2,,,,,,6.0,,,1,1,616.4,,,1,2.0,,친구,일본,0,0,6.42389610344596,2024
2,3,2,,,3.0,,,,,,2,1,700.15,,,2,1.0,,가족,일본,0,0,6.551294597801786,2024
2,3,2,,,,,,6.0,,,2,1,1051.9,,,2,1.0,,친구,일본,0,0,6.958353331745228,2024
2,4,2,,,3.0,,,,,,1,1,479.05000000000007,,,2,1.0,,가족,일본,0,0,6.171804976096882,2024
2,2,1,1.0,,,,,,,,1,1,3135.6,,,2,1.0,14.0,혼자,일본,0,0,8.050575822314567,2024
2,4,1,1.0,,,,,,,,1,1,1649.54,,,1,2.0,13.0,혼자,일본,0,0,7.408251740147273,2024
1,4,2,,,,4.0,,,,,1,1,1270.025,,,1,2.0,,가족,중국,0,0,7.146791864298259,2024
2,3,2,,,,,,6.0,,,2,1,1018.4000000000001,,,13,1.0,2.0,친구,일본,0,0,6.925988047243197,2024
2,3,2,,,,4.0,,,,,1,2,493.0195749440715,,,2,1.0,14.0,가족,일본,0,0,6.200548879023344,2024
1,3,2,,,,,,,7.0,,3,1,686.5000000000001,3.0,,2,5.0,3.0,직장동료,중국,1,1,6.531606225208026,2024
1,3,1,1.0,,,,,,,,3,1,686.5000000000001,3.0,,1,7.0,5.0,혼자,중국,1,0,6.531606225208026,2024
1,4,1,1.0,,,,,,,,1,1,2115.6879419525067,,,2,1.0,14.0,혼자,중국,0,0,7.657135306654841,2024
1,3,2,,,,,,6.0,,,3,1,1784.9,3.0,,2,1.0,5.0,친구,중국,1,0,7.487117670235462,2024
1,3,2,,2.0,,,,,,,3,1,1098.4,3.0,,2,1.0,3.0,가족,중국,1,1,7.001609854453761,2024
1,7,2,,2.0,,,,,,,1,1,1653.7249070631972,,,2,1.0,,가족,중국,0,0,7.410785541958462,2024
2,3,2,,2.0,,,,,,,1,1,1005.0000000000001,3.0,,2,1.0,3.0,가족,일본,1,1,6.912742820493176,2024
2,3,2,,2.0,,,,,,,1,1,576.2,3.0,,1,2.0,3.0,가족,일본,1,1,6.356454822650428,2024
16,10,2,,2.0,,4.0,,,,,1,2,1513.5812529002324,3.0,12.0,12,5.0,3.0,가족,영국,1,1,7.322233812452035,2024
3,13,2,,,,,,6.0,,,1,1,1594.549459041731,3.0,,1,3.0,5.0,친구,대만,1,1,7.374346504496317,2024
18,12,2,,,,,,6.0,,,1,1,3035.6721233859394,3.0,,8,11.0,16.0,친구,독일,1,0,8.018188136433816,2024
3,7,2,,,,,,6.0,,,1,2,424.8972919155714,,,1,2.0,,친구,대만,0,0,6.051847473637455,2024
12,8,1,1.0,,,,,,,,1,2,1904.2158516020236,3.0,,3,1.0,2.0,혼자,중동,1,1,7.551825576363746,2024
12,4,2,,,,,5.0,,,,1,2,139.8,3.0,,3,,,가족,중동,1,1,4.94021282979971,2024
3,5,2,,,,,5.0,,7.0,,3,1,1166.6000000000004,3.0,12.0,2,12.0,,가족,대만,1,1,7.0618488143195375,2024
12,5,2,,,,,5.0,,,,1,1,1962.264150943396,3.0,,13,1.0,2.0,가족,중동,1,0,7.581854264571388,2024
6,4,1,1.0,,,,,,,,1,2,899.0,,12.0,1,4.0,19.0,혼자,태국,1,0,6.80128303447162,2024
6,4,2,,,,,,6.0,,,1,1,710.5,3.0,12.0,5,3.0,1.0,친구,태국,1,1,6.565968947537155,2024
1,5,1,1.0,,,,,,,,1,1,1709.5672566371682,,,2,1.0,13.0,혼자,중국,0,0,7.4439955511759734,2024
6,3,2,,,,,,6.0,,,1,1,725.0,,12.0,2,4.0,12.0,친구,태국,1,1,6.586171654854675,2024
6,3,2,,,,,,6.0,,,1,1,870.0,3.0,,2,5.0,3.0,친구,태국,1,1,6.76849321164863,2024
10,6,2,,2.0,3.0,,5.0,,,,1,1,1602.0035488958988,3.0,12.0,3,1.0,5.0,가족,싱가포르,1,1,7.379010342916674,2024
10,8,2,,2.0,3.0,4.0,,,,,1,1,1115.0999999999995,3.0,12.0,2,3.0,5.0,가족,싱가포르,1,1,7.0166993659713155,2024
10,10,2,,,,,,,,8.0,1,1,1316.3051282051285,,12.0,2,1.0,7.0,기타,싱가포르,1,0,7.1825839453480524,2024
10,10,2,,2.0,,,,,,,1,1,3270.9599999999996,3.0,12.0,5,2.0,3.0,가족,싱가포르,1,1,8.092838798787367,2024
1,4,1,1.0,,,,,,,,1,1,1986.9146496815288,,,1,2.0,13.0,혼자,중국,0,0,7.594338287266659,2024
4,8,1,1.0,,,,,,,,1,2,994.8717948717948,3.0,12.0,3,2.0,1.0,혼자,미국,1,1,6.902613879481718,2024
4,15,2,,2.0,,,,,,,1,2,975.2604166666666,3.0,,5,7.0,1.0,가족,미국,1,0,6.882704529351685,2024
4,9,2,,,,,,6.0,,,1,2,1142.857142857143,3.0,12.0,11,2.0,3.0,친구,미국,1,1,7.0412866716066596,2024
1,8,1,1.0,,,,,,,,1,2,600.3966101694916,,,1,2.0,,혼자,중국,0,0,6.397590453789824,2024
4,31,2,,,,,,6.0,,,1,1,2694.244604316547,,,10,2.0,7.0,친구,미국,0,0,7.898873148808719,2024
1,5,1,1.0,,,,,,,,1,1,3836.3927958833615,,,2,1.0,13.0,혼자,중국,0,0,8.252287828019524,2024
2,3,2,,,,,,6.0,,,1,2,1118.9,,,1,2.0,13.0,친구,일본,0,0,7.020101338813675,2024
16,10,2,,2.0,,,,6.0,,,1,2,1670.592,3.0,,1,5.0,3.0,가족,영국,1,1,7.420933333611669,2024
1,4,2,,,,,,6.0,,,1,1,1341.5199664742038,,12.0,2,12.0,1.0,친구,중국,1,1,7.201558553447951,2024
1,5,2,,,,,,6.0,,,1,1,1176.857142857143,,,5,1.0,2.0,친구,중국,0,0,7.070602725940713,2024
18,10,2,,,,,5.0,,,,1,1,1161.4690078328983,3.0,12.0,5,9.0,3.0,가족,독일,1,1,7.057440868972764,2024
18,8,1,1.0,,,,,,,,1,2,314.96999999999997,3.0,,5,3.0,1.0,혼자,독일,1,1,5.752477396194959,2024
1,5,2,,,,,,6.0,,,1,1,1789.4016393442625,3.0,,2,1.0,5.0,친구,중국,1,0,7.489636563254946,2024
1,5,1,1.0,,,,,,,,1,1,1850.0593220338983,3.0,,14,3.0,2.0,혼자,중국,1,1,7.522972983522537,2024
1,5,1,1.0,,,,,,,,1,1,2459.958333333333,3.0,,3,1.0,2.0,혼자,중국,1,1,7.807899691113588,2024
10,12,1,1.0,,,,,,,,1,1,2505.258,3.0,,5,3.0,7.0,혼자,싱가포르,1,1,7.826147002227422,2024
4,3,2,,2.0,,,,,,,1,1,951.4170040485831,3.0,,4,2.0,3.0,가족,미국,1,1,6.857952456498319,2024
1,28,1,1.0,,,,,,,,1,1,2471.4000000000005,,,1,2.0,,혼자,중국,0,0,7.8125400706700905,2024
10,14,2,,2.0,,,,,,,1,1,2398.343723404255,3.0,,2,4.0,3.0,가족,싱가포르,1,1,7.782533662848667,2024
10,7,2,,,,,5.0,,,,1,1,669.06,3.0,,7,6.0,8.0,가족,싱가포르,1,0,6.505873742205325,2024
10,10,2,,,3.0,,5.0,,,,1,1,1011.024,3.0,,2,8.0,1.0,가족,싱가포르,1,0,6.918718957611112,2024
1,5,2,,,,,,6.0,,,1,1,1057.5249082568807,,,2,8.0,1.0,친구,중국,0,0,6.96368646455026,2024
4,62,1,1.0,,,,,,,,1,1,5707.1713147410355,3.0,12.0,14,2.0,5.0,혼자,미국,1,0,8.649478788439248,2024
5,7,1,1.0,,,,,,,,1,2,578.25,,,1,2.0,,혼자,홍콩,0,0,6.360006301111548,2024
10,8,2,,2.0,3.0,4.0,,,,,1,1,561.2669999999999,3.0,,2,3.0,,가족,싱가포르,1,1,6.330196728130039,2024
5,4,2,,2.0,,4.0,,,,,1,1,644.480308219178,,12.0,12,4.0,13.0,가족,홍콩,1,1,6.468444268334781,2024
2,3,2,,,,4.0,,,,,1,1,834.0816326530612,,,13,2.0,1.0,가족,일본,0,0,6.726331278447696,2024
5,5,2,,2.0,,,,6.0,,,1,1,2439.6510791366904,,,1,2.0,7.0,가족,홍콩,0,0,7.799610307707907,2024
2,3,2,,,,,,6.0,,,1,1,412.04999999999995,,,2,1.0,11.0,친구,일본,0,0,6.021144701209392,2024
2,4,2,,,,,,6.0,,,2,1,1172.5000000000002,,,2,13.0,1.0,친구,일본,0,0,7.066893500320434,2024
2,3,2,,,,,,6.0,,,2,1,1005.0,3.0,,13,1.0,2.0,친구,일본,1,0,6.912742820493176,2024
2,3,2,,2.0,,,,,,,2,1,1005.0,3.0,,1,2.0,13.0,가족,일본,1,0,6.912742820493176,2024
6,4,2,,2.0,,,,,,,1,1,725.0,3.0,,2,4.0,3.0,가족,태국,1,1,6.586171654854675,2024
2,3,2,,,3.0,4.0,,,,,2,1,1742.0000000000002,3.0,,1,2.0,13.0,가족,일본,1,0,7.462789157412448,2024
6,4,2,,,,,,6.0,,,1,1,986.0,3.0,,4,3.0,2.0,친구,태국,1,1,6.893656354602635,2024
1,6,2,,,,,5.0,,,,1,1,1208.2400000000002,,,1,2.0,6.0,가족,중국,0,0,7.096920034258086,2024
6,11,1,1.0,,,,,,,,1,2,4002.0,3.0,,2,3.0,14.0,혼자,태국,1,1,8.294549515143679,2024
1,6,2,,,,,,6.0,,,1,1,3223.9979347209846,3.0,,1,14.0,3.0,친구,중국,1,1,8.078377463031085,2024
1,3,2,,,,,,6.0,,,1,1,2099.517085427136,,,1,2.0,4.0,친구,중국,0,0,7.649462637946404,2024
4,21,2,,2.0,,,,,,,1,2,1675.0,3.0,,7,6.0,5.0,가족,미국,1,0,7.423568444259167,2024
