D_NAT,M일HAP,Q7A,Q7a_dk,Q7a2,Q7a3,Q7a4,Q7a5,Q7a6,Q7a7,Q7a8,D_GUB,D_MOK,총액1인TOT_개별국제교통비제외2,C문화서1인대체,C오락및1인대체,C미용서1인대체,weight,동행자유형,국가명,여가체험비율,log_총액,year
1,15,1,1.0,,,,,,,,1,1,745.3389355742298,2,1,1,1700.6694270118599,혼자,중국,0.005366685958675014,6.613839062002017,2024
6,4,2,,,,,,6.0,,,1,1,934.4000000000001,1,3,1,296.81473694863604,친구,태국,0.005351027397260274,6.839904612073963,2024
2,4,1,1.0,,,,,,,,1,1,276.9,1,1,1,977.8697297764661,혼자,일본,0.010834236186348864,5.623656430176916,2024
10,14,2,,2.0,,,,,,,1,2,1098.5611614173229,2,1,1,175.041402217724,가족,싱가포르,0.0036411263573521463,7.001756567486693,2024
2,5,2,,,,,,6.0,,,1,1,624.8,2,2,1,705.8631648311641,친구,일본,0.008002560819462228,6.437431598525476,2024
5,6,2,,,,,,6.0,,,1,1,1609.0645161290324,1,1,1,440.32523870592104,친구,홍콩,0.001864437360918987,7.383408243223343,2024
2,4,2,,,,,,6.0,,,1,1,582.1999999999999,2,1,3,806.6266761627951,친구,일본,0.010305736860185504,6.366814031311523,2024
10,8,2,,,3.0,,5.0,,,,1,1,780.2424242424244,1,1,1,230.707719952346,가족,싱가포르,0.003844958831753922,6.659604671706027,2024
5,6,2,,,,,,6.0,,,1,1,1360.0,1,1,3,345.80329057948103,친구,홍콩,0.003676470588235294,7.215239978730097,2024
1,5,2,,2.0,,4.0,,,,,1,1,3025.8724832214766,1,1,1,1480.31104030989,가족,중국,0.0009914495791329807,8.014954753084124,2024
2,3,2,,2.0,,,,,,,1,1,528.3144104803494,1,1,1,806.6266761627951,가족,일본,0.0056784368180916485,6.269691580876337,2024
5,5,1,1.0,,,,,,,,1,2,1030.0,1,1,4,284.488451063396,혼자,홍콩,0.005825242718446602,6.937314081223682,2024
4,12,2,,2.0,,,,,,,1,1,1250.0,1,1,1,484.6795786894971,가족,미국,0.0024,7.1308988302963465,2024
1,7,1,1.0,,,,,,,,1,1,3184.959677419355,1,1,1,1480.31104030989,혼자,중국,0.0009419271525694101,8.066194907775214,2024
10,5,2,,,,,,6.0,7.0,,1,1,979.6800000000002,1,1,1,133.183966580624,친구,싱가포르,0.0030622243998040173,6.887225987729645,2024
6,5,2,,2.0,,,,6.0,7.0,,3,1,876.0,1,1,1,275.953775548807,가족,태국,0.003424657534246575,6.775366090936392,2024
10,6,2,,,3.0,,5.0,,,,1,1,1122.5717451523547,2,1,1,281.172114716803,가족,싱가포르,0.0035632466408257253,7.023377533077112,2024
6,6,2,,,,,,6.0,,,1,1,1533.0,1,1,1,409.66089016942095,친구,태국,0.0019569471624266144,7.334981878871814,2024
4,5,2,,,,,,6.0,,,1,1,2192.1787709497207,1,1,3,446.014661099193,친구,미국,0.002280835881753313,7.69265120083259,2024
6,5,1,1.0,,,,,,,,3,1,829.28,1,1,1,230.45809785818898,혼자,태국,0.003617595986880185,6.720557854441396,2024
6,5,2,,,,,,6.0,,,3,1,873.08,1,1,1,240.486440768193,친구,태국,0.0034361112383744902,6.772027189670877,2024
6,8,1,1.0,,,,,,,,1,2,909.7487437185932,1,4,1,296.81473694863604,혼자,태국,0.00659522757401679,6.813168455582927,2024
6,16,1,1.0,,,,,,,,1,2,759.2,1,1,1,240.486440768193,혼자,태국,0.003951527924130663,6.632265247295718,2024
4,11,1,1.0,,,,,,,,1,2,1620.0,1,1,1,484.6795786894971,혼자,미국,0.001851851851851852,7.3901814282264295,2024
4,9,2,,2.0,,,,,,,1,2,945.2554744525548,1,1,1,484.6795786894971,가족,미국,0.0031737451737451736,6.851455234293605,2024
7,7,2,,,,,,6.0,,,1,1,714.1535300709749,1,1,1,342.76864958668904,친구,베트남,0.004200777387044282,6.571097967334963,2024
7,4,2,,2.0,3.0,,5.0,,,,3,1,719.12256,1,1,1,293.350984338459,가족,베트남,0.004171750640113418,6.57803180216536,2024
7,7,2,,,,,,6.0,,,1,1,610.1506068965517,3,2,1,489.469688327416,친구,베트남,0.009833637682535768,6.413705823245143,2024
7,5,2,,,,,,,7.0,,1,1,853.9580400000002,1,1,1,191.90655995613102,직장동료,베트남,0.003513053170621825,6.74988205909202,2024
3,5,2,,2.0,,4.0,,,,,1,1,1355.556381260097,1,1,1,784.2784009458401,가족,대만,0.0022131134060327778,7.211967262511244,2024
6,4,2,,,,,,6.0,,,1,1,817.6000000000003,1,1,1,409.66089016942095,친구,태국,0.003669275929549901,6.70637321944944,2024
4,17,2,,,3.0,,,,,,1,1,1488.785046728972,1,1,1,630.5049579801159,가족,미국,0.002015065913370998,7.305715661436234,2024
3,5,2,,2.0,,4.0,,,,,1,1,984.5713909378292,2,1,1,784.2784009458401,가족,대만,0.0040626815249932245,6.892206410369176,2024
7,4,2,,,,,,,7.0,,3,1,681.6682599999999,1,1,1,322.349687923867,직장동료,베트남,0.004400967708251519,6.524543117214374,2024
4,14,2,,2.0,,,,,,,1,2,333.17307692307696,1,1,1,484.6795786894971,가족,미국,0.009004329004329003,5.808662105476677,2024
3,5,2,,,,4.0,,,,,3,1,1292.0,1,1,1,784.2784009458401,가족,대만,0.0023219814241486067,7.163946684342547,2024
3,6,2,,2.0,,4.0,,,,,3,1,5361.8,1,1,1,787.709568583534,가족,대만,0.0005595135961803872,8.587055018585154,2024
3,5,2,,,,,,,7.0,,3,1,1195.1,1,1,1,876.7969357365749,직장동료,대만,0.002510250188268764,7.085985142872835,2024
3,5,2,,,,,,,7.0,,3,1,1340.45,1,1,1,647.7272600611491,직장동료,대만,0.0022380543847215486,7.200760657465263,2024
3,5,2,,,,,,,7.0,,3,1,7429.000000000002,1,1,1,784.2784009458401,직장동료,대만,0.0004038228563736707,8.913146539151807,2024
3,5,2,,,3.0,,,,,,3,1,2584.0,1,1,1,607.02126923042,가족,대만,0.0011609907120743034,7.857093864902493,2024
3,5,2,,,,,5.0,,,,2,1,959.3100000000001,1,1,1,784.2784009458401,가족,대만,0.0031272477092910526,6.866214276037264,2024
3,5,2,,2.0,,4.0,,,,,1,1,459.8605431993157,2,1,1,607.02126923042,가족,대만,0.008698289207792056,6.130923276560739,2024
1,7,2,,,,4.0,,,,,1,1,1258.2,1,1,1,1407.13774575507,가족,중국,0.002384358607534573,7.13743740713593,2024
16,14,2,,,,,,6.0,,,1,1,4247.352857142859,3,1,1,84.67092322091541,친구,영국,0.0011772038180419598,8.354051210719511,2024
16,11,2,,,,,5.0,,,,1,1,3221.7709401709403,2,3,1,84.67092322091541,가족,영국,0.0018623297904852456,8.07768646877365,2024
6,3,2,,2.0,,,,,,,1,1,2160.8,3,1,1,240.486440768193,가족,태국,0.002313957793409848,7.678233802478406,2024
4,8,1,1.0,,,,,,,,1,2,4250.0,3,1,1,446.014661099193,혼자,미국,0.001176470588235294,8.354674261918463,2024
6,4,2,,,,,,6.0,,,1,1,1226.4,3,1,1,274.384044962315,친구,태국,0.004076973255055447,7.111838327557605,2024
3,6,2,,,3.0,,5.0,,,,1,1,1262.1404444444445,3,1,1,876.7969357365749,가족,대만,0.003961524267769461,7.140564324107648,2024
3,4,2,,,,,5.0,,,,3,1,2971.6,1,1,1,787.709568583534,가족,대만,0.001009557140934177,7.996855807277651,2024
3,5,2,,,,,,6.0,,,1,1,5788.133125325014,1,3,1,754.029975950347,친구,대만,0.0008638363858846528,8.663565087715797,2024
16,61,1,1.0,,,,,,,,1,2,4040.118448753463,1,1,1,84.67092322091541,혼자,영국,0.0007425524865305915,8.304029289523784,2024
3,5,2,,,,4.0,,,,,3,1,2131.8,1,1,1,754.029975950347,가족,대만,0.0014072614691809737,7.664721972255037,2024
3,5,2,,,,,,6.0,,,1,1,1195.1000000000004,1,1,1,754.029975950347,친구,대만,0.0025102501882687633,7.085985142872835,2024
3,5,2,,2.0,,4.0,5.0,,,,3,1,1324.3000000000002,1,1,1,787.709568583534,가족,대만,0.002265347730876689,7.1886392969329185,2024
3,5,2,,,3.0,,5.0,,,,3,1,1033.6000000000004,1,1,1,829.9752930269589,가족,대만,0.0029024767801857573,6.9408031330283375,2024
3,6,2,,,3.0,,,,,,1,1,1098.2,3,1,1,876.7969357365749,가족,대만,0.004552904753232562,7.001427754844772,2024
3,5,2,,2.0,,4.0,,,,,3,1,1388.9,1,1,1,647.7272600611491,가족,대만,0.002159982720138239,7.236267345922173,2024
3,5,2,,,,4.0,,,,,3,1,2002.6,1,1,1,876.7969357365749,가족,대만,0.0014980525317087787,7.602201615273702,2024
3,5,2,,2.0,,4.0,5.0,,,,3,1,1905.7,1,1,1,607.02126923042,가족,대만,0.0015742246943380384,7.55260467413433,2024
3,5,2,,2.0,,4.0,,,,,3,1,1259.6999999999998,1,1,1,763.1009610555441,가족,대만,0.002381519409383187,7.138628876358257,2024
16,5,1,1.0,,,,,,,,1,2,1413.5520000000004,2,1,1,84.67092322091541,혼자,영국,0.002829750868733516,7.253860964571588,2024
1,10,2,,,,,,6.0,,,1,1,838.8,4,1,1,1351.39390400194,친구,중국,0.00715307582260372,6.731972299027765,2024
4,6,1,1.0,,,,,,,,1,1,2095.1100244498775,2,1,1,484.6795786894971,혼자,미국,0.0019092076088225,7.6473613486144085,2024
1,2,1,1.0,,,,,,,,1,1,4464.916010498688,1,1,1,1700.6694270118599,혼자,중국,0.0006719051361651323,8.404005682495086,2024
1,5,2,,,,,,,7.0,,3,1,139.80000000000004,1,1,1,1480.31104030989,직장동료,중국,0.021459227467811152,4.9402128297997105,2024
1,5,2,,,,,,6.0,,,1,1,1629.9409090909094,1,1,1,1700.6694270118599,친구,중국,0.001840557521605635,7.3962990410522185,2024
6,5,2,,,,,,,7.0,,1,1,730.0,1,1,1,409.66089016942095,직장동료,태국,0.00410958904109589,6.593044534142437,2024
1,7,2,,,,,,6.0,,,1,1,978.6000000000001,2,1,1,1351.39390400194,친구,중국,0.004087471898630696,6.886122978855023,2024
1,84,1,1.0,,,,,,,,1,2,4945.232967032968,1,1,1,1131.89127413267,혼자,중국,0.0006066448274528782,8.506179354581668,2024
6,6,1,1.0,,,,,,,,1,2,934.4,1,1,1,275.953775548807,혼자,태국,0.0032106164383561646,6.839904612073963,2024
16,12,2,,2.0,,4.0,,,,,1,1,786.4254470426409,3,3,1,167.087913394476,가족,영국,0.008901034454471882,6.667497927214099,2024
1,6,2,,,,,,6.0,,,2,1,1607.6999999999998,1,1,4,1480.31104030989,친구,중국,0.0037320395596193326,7.382559865168914,2024
3,5,2,,,,,5.0,6.0,,,3,1,1905.7,1,1,1,754.029975950347,가족,대만,0.0015742246943380384,7.55260467413433,2024
16,8,2,,,3.0,,5.0,,,,1,1,508.1944186046513,2,1,1,173.81864214068997,가족,영국,0.007871003406497054,6.230864088150923,2024
2,3,2,,,,,,6.0,,,2,1,851.9999999999999,2,1,4,787.024150723677,친구,일본,0.008215962441314555,6.747586526829315,2024
2,5,2,,,,,,6.0,,,2,1,1064.9999999999998,1,1,1,705.8631648311641,친구,일본,0.002816901408450705,6.970730078143525,2024
2,4,2,,,,,,6.0,,,1,1,315.91011235955057,1,1,1,705.8631648311641,친구,일본,0.00949637217242851,5.755457718563656,2024
3,10,2,,,,,,6.0,,,1,1,1121.6191446028515,3,3,1,829.9752930269589,친구,대만,0.006240977638161298,7.0225285851457535,2024
1,4,2,,2.0,,,,,,,1,1,737.7002705139766,2,1,1,1396.41152984813,가족,중국,0.005422256382274453,6.6035376045893575,2024
5,7,1,1.0,,,,,,,,1,1,5767.022522522524,1,1,1,345.80329057948103,혼자,홍콩,0.000520199112849621,8.659911199021785,2024
6,7,2,,,,,5.0,,,,1,1,1343.2,1,1,1,230.45809785818898,가족,태국,0.002233472304943419,7.202810105763331,2024
2,4,2,,,,,,6.0,,,1,1,752.6000000000001,1,1,1,705.8631648311641,친구,일본,0.003986181238373637,6.623533878159337,2024
2,3,2,,,,,,6.0,,,2,1,837.8,1,1,1,705.8631648311641,친구,일본,0.0035808068751492007,6.730779408512935,2024
6,5,2,,,,,5.0,,,,1,1,876.0,1,1,1,230.45809785818898,가족,태국,0.003424657534246575,6.775366090936392,2024
1,4,2,,,3.0,,,,,,1,1,475.31999999999994,1,1,1,1049.5001433881,가족,중국,0.006311537490532694,6.163988261421825,2024
2,3,2,,,,,,6.0,,,1,1,672.7413658384122,1,1,4,806.6266761627951,친구,일본,0.008918732078445074,6.51136095539372,2024
2,5,2,,,,,,6.0,,,1,1,1263.8000000000002,1,1,1,705.8631648311641,친구,일본,0.002373793321728121,7.141878334339355,2024
2,4,2,,,,,,6.0,,,1,1,1207.0,1,1,1,705.8631648311641,친구,일본,0.0024855012427506215,7.095893221097532,2024
1,6,2,,2.0,,,,,,,1,1,139.8,1,1,1,1640.120505787,가족,중국,0.02145922746781116,4.94021282979971,2024
5,5,1,1.0,,,,,,,,1,1,1943.5784313725494,1,1,1,862.422400543984,혼자,홍콩,0.0015435446038992153,7.572286105213818,2024
6,5,2,,,,,,6.0,,,1,1,1606.0,1,1,1,230.45809785818898,친구,태국,0.0018679950186799503,7.381501894506707,2024
2,5,1,1.0,,,,,,,,2,2,568.0,1,3,1,735.1850467950859,혼자,일본,0.008802816901408451,6.342121418721152,2024
2,2,1,1.0,,,,,,,,1,1,3569.4704488657244,1,1,1,991.5346288190939,혼자,일본,0.0008404608030732722,8.180172530120103,2024
6,4,2,,2.0,,,,,,,1,1,803.0,1,1,1,230.45809785818898,가족,태국,0.0037359900373599006,6.688354713946762,2024
1,5,2,,,3.0,,,,,,1,1,1172.969818913481,1,2,1,1351.39390400194,가족,중국,0.0034101474185458495,7.067294118495928,2024
2,3,2,,2.0,,,,6.0,,,2,1,367.425,1,1,1,991.5346288190939,가족,일본,0.008164931618697692,5.9065192161927484,2024
1,5,1,1.0,,,,,,,,1,1,1052.1628820960698,2,1,2,1700.6694270118599,혼자,중국,0.004752115936687705,6.95860321220239,2024
2,3,2,,,,,,6.0,,,1,1,332.74439197166464,2,1,1,735.1850467950859,친구,일본,0.01202123941533063,5.807374603554429,2024
10,14,1,1.0,,,,,,,,1,2,2793.5172413793102,3,1,1,133.183966580624,혼자,싱가포르,0.0017898582925986275,7.935056740843397,2024
4,5,2,,2.0,,,,,,,1,1,425.0,1,1,1,446.014661099193,가족,미국,0.007058823529411765,6.052089168924417,2024
10,11,2,,,,,5.0,,,,1,1,1418.814814814815,3,1,1,281.172114716803,가족,싱가포르,0.003524068079774459,7.257577164637181,2024
1,3,2,,2.0,,,,,,,1,1,982.0097560975609,1,1,1,1640.120505787,가족,중국,0.0030549594659036723,6.889601243231348,2024
6,3,2,,,,,,6.0,,,1,1,788.4,1,1,1,274.384044962315,친구,태국,0.0038051750380517506,6.670005575278565,2024
1,5,2,,2.0,,,,,,,1,1,566.5578947368421,1,1,1,1351.39390400194,가족,중국,0.005295134050498858,6.3395792724869535,2024
6,6,1,1.0,,,,,,,,1,2,1022.0,1,1,1,230.45809785818898,혼자,태국,0.0029354207436399216,6.92951677076365,2024
10,12,2,,,,,,6.0,,,1,1,1253.3557894736844,3,1,1,175.041402217724,친구,싱가포르,0.003989290225483081,7.1335798646885795,2024
6,6,2,,,,,,,7.0,,1,1,1109.6000000000001,1,1,1,296.81473694863604,직장동료,태국,0.0027036770007209804,7.011754869000622,2024
1,6,2,,,,,,6.0,,,1,1,880.74,1,1,1,1351.39390400194,친구,중국,0.0034062265821922476,6.780762463197197,2024
6,4,2,,,,,,6.0,,,1,1,5022.4,1,1,1,274.384044962315,친구,태국,0.0005973239885313794,8.52166318608769,2024
1,4,2,,2.0,,,,,,,1,1,844.8606936416186,1,1,1,1131.89127413267,가족,중국,0.0035508812548362793,6.739171754170619,2024
6,3,2,,,,,,6.0,,,1,1,1124.2,1,1,1,230.45809785818898,친구,태국,0.002668564312399929,7.024826950567975,2024
1,5,2,,,,,,,7.0,,1,1,928.8724832214766,1,1,1,1480.31104030989,직장동료,중국,0.003229722113842285,6.833971466982886,2024
5,30,1,1.0,,,,,,,,1,2,1790.6000000000001,1,1,1,233.403644051684,혼자,홍콩,0.001675416061655311,7.490306038200056,2024
1,7,2,,,,,,6.0,,,1,1,139.8,2,1,1,1396.41152984813,친구,중국,0.028612303290414875,4.94021282979971,2024
1,6,2,,2.0,,,,,,,1,1,139.8,2,1,2,1407.13774575507,가족,중국,0.035765379113018594,4.94021282979971,2024
1,20,1,1.0,,,,,,,,1,1,1469.4441826215023,2,1,1,1351.39390400194,혼자,중국,0.0027221176872904164,7.292639501212081,2024
3,5,1,1.0,,,,,,,,1,1,641.093670886076,1,1,1,607.02126923042,혼자,대만,0.004679503380299488,6.463175578671943,2024
2,4,2,,2.0,,,,,,,1,2,573.0456852791878,1,1,1,752.7158618799989,가족,일본,0.005235184693064045,6.350965443517604,2024
1,5,2,,,,,,6.0,,,1,1,1060.31884057971,1,1,1,1049.5001433881,친구,중국,0.002829337634291026,6.9663249348766945,2024
2,4,2,,,,,,6.0,,,1,1,426.53051058530514,1,1,1,705.8631648311641,친구,일본,0.007033494499334314,6.055683901501575,2024
2,3,2,,,,,,6.0,,,1,1,804.1287878787879,1,1,3,752.7158618799989,친구,일본,0.006217909463469782,6.689759440279731,2024
5,7,2,,,,,,6.0,,,1,1,2263.3321677996096,3,1,3,440.32523870592104,친구,홍콩,0.0030927850978256254,7.724593416921146,2024
2,4,2,,,,,,6.0,,,1,2,436.34437086092714,1,1,1,735.1850467950859,친구,일본,0.006875303545410393,6.078431773012592,2024
1,5,2,,,,,,6.0,,,1,1,897.4814814814815,1,1,1,1480.31104030989,친구,중국,0.003342687355562892,6.799592486702744,2024
3,5,2,,,,4.0,,,,,1,2,532.9499999999999,1,3,1,607.02126923042,가족,대만,0.00938174312787316,6.278427611135146,2024
3,4,2,,,,,,6.0,,,1,1,771.9428571428573,2,3,1,876.7969357365749,친구,대만,0.0077725960470797235,6.648910528040213,2024
3,4,2,,,,,,6.0,,,1,2,791.35,3,3,1,829.9752930269589,친구,대만,0.008845643520566122,6.673740347779292,2024
3,4,2,,2.0,,,,,,,3,1,1195.1000000000001,1,1,3,647.7272600611491,가족,대만,0.004183750313781273,7.085985142872835,2024
3,4,2,,2.0,,,,6.0,,,3,1,904.4000000000001,1,1,3,754.029975950347,가족,대만,0.005528527200353825,6.807271740403815,2024
3,5,2,,2.0,,,,,,,3,1,1388.9,1,1,3,787.709568583534,가족,대만,0.003599971200230398,7.236267345922173,2024
3,5,2,,,,,,6.0,,,3,1,1292.0,1,1,3,784.2784009458401,친구,대만,0.003869969040247678,7.163946684342547,2024
16,7,1,1.0,,,,,,,,1,2,2403.162580586908,1,1,1,100.56227369975298,혼자,영국,0.0012483549903091994,7.784540890787351,2024
16,21,1,1.0,,,,,,,,1,1,7306.866018158235,3,3,1,84.67092322091541,혼자,영국,0.0009580030593970596,8.896569735528711,2024
18,90,1,1.0,,,,,,,,1,2,1642.0500000000002,1,1,1,99.5839581271012,혼자,독일,0.0018269845619804511,7.403700740218676,2024
5,7,2,,2.0,,,,,,,1,1,714.7720792588782,1,1,1,345.80329057948103,가족,홍콩,0.004197142119919672,6.571963721608663,2024
3,5,2,,,3.0,,,,,,3,1,699.8333333333334,1,1,1,876.7969357365749,가족,대만,0.0042867349368897354,6.550842211456138,2024
5,6,2,,2.0,,,,,,,1,1,547.127777777778,2,1,1,284.488451063396,가족,홍콩,0.007310906450859537,6.304682372542317,2024
3,5,2,,,3.0,,,,,,3,1,699.8333333333333,1,1,1,876.7969357365749,가족,대만,0.004286734936889736,6.550842211456138,2024
3,5,2,,2.0,,,,,,,3,1,969.0000000000002,1,1,1,754.029975950347,가족,대만,0.0030959752321981417,6.876264611890766,2024
4,10,1,1.0,,,,,,,,1,2,2300.0,1,1,1,630.5049579801159,혼자,미국,0.0013043478260869566,7.7406644019172415,2024
5,8,2,,2.0,,,,,,,1,1,1726.65,1,1,1,284.488451063396,가족,홍콩,0.0017374685083832854,7.453938394029181,2024
3,4,2,,,3.0,,,,,,3,1,732.1333333333333,1,1,1,829.9752930269589,가족,대만,0.004097614277909306,6.5959626467366075,2024
3,4,2,,,3.0,,,,,,3,1,1130.5,1,1,1,607.02126923042,가족,대만,0.0026536930561698365,7.0304152917180245,2024
1,7,2,,2.0,,4.0,,,,,2,1,1160.3400000000001,1,1,1,1396.41152984813,가족,중국,0.002585449092507368,7.056468344602262,2024
3,5,2,,2.0,,4.0,,,,,3,1,807.5000000000001,1,1,1,784.2784009458401,가족,대만,0.0037151702786377703,6.6939430550968115,2024
3,5,2,,2.0,,,,,,,3,1,1292.0,1,1,1,787.709568583534,가족,대만,0.0023219814241486067,7.163946684342547,2024
1,10,2,,2.0,,,,,,,1,1,237.66000000000003,1,1,1,1396.41152984813,가족,중국,0.012623074981065387,5.470841080861881,2024
5,6,2,,2.0,,4.0,,6.0,,,3,1,3069.6000000000004,1,1,1,233.403644051684,가족,홍콩,0.000977326035965598,8.029302538932743,2024
6,6,2,,,,,,6.0,,,1,1,1897.9999999999998,1,1,1,274.384044962315,친구,태국,0.0015806111696522658,7.548555979169873,2024
1,16,2,,2.0,,,,,,,1,2,419.40000000000003,1,1,1,1407.13774575507,가족,중국,0.007153075822603719,6.03882511846782,2024
2,3,2,,,,,5.0,,,,2,1,639.0000000000001,1,1,1,705.8631648311641,가족,일본,0.004694835680751173,6.459904454377535,2024
2,4,2,,,,,,6.0,,,2,1,583.62,2,2,1,735.1850467950859,친구,일본,0.008567218395531338,6.369250086109404,2024
2,4,2,,,3.0,,5.0,,,,1,1,402.925,2,2,1,705.8631648311641,가족,일본,0.012409257305950239,5.998750440408782,2024
1,6,2,,,,4.0,5.0,,,,1,2,699.0,1,1,1,1407.13774575507,가족,중국,0.004291845493562232,6.54965074223381,2024
2,3,2,,2.0,,,,,,,1,1,744.8146718146718,1,1,1,991.5346288190939,가족,일본,0.004027847615690462,6.613135424768125,2024
2,3,2,,,,,,6.0,,,1,1,520.1980198019802,2,1,1,705.8631648311641,친구,일본,0.007689379520365436,6.254209546398271,2024
2,3,2,,,,,,6.0,,,2,1,922.9999999999999,1,1,4,705.8631648311641,친구,일본,0.006500541711809318,6.827629234502852,2024
1,4,2,,2.0,,,,,,,1,1,629.1,3,1,1,1049.5001433881,가족,중국,0.007947862025115243,6.444290226575984,2024
2,4,2,,,,,,6.0,,,1,1,743.910447761194,1,1,1,705.8631648311641,친구,일본,0.004032743469363188,6.6119206616761605,2024
5,7,2,,2.0,3.0,,5.0,6.0,,,1,1,1918.5,1,4,1,250.872926382238,가족,홍콩,0.003127443315089914,7.559298909687007,2024
2,4,2,,,3.0,,,,,,2,1,823.6000000000001,1,1,1,705.8631648311641,가족,일본,0.0036425449247207376,6.713684975153635,2024
2,5,2,,,,,,6.0,,,1,1,568.7082294264341,1,1,1,752.7158618799989,친구,일본,0.005275112693596196,6.3433675248013985,2024
1,5,2,,,,,,6.0,,,1,1,1006.5599999999998,1,1,1,1480.31104030989,친구,중국,0.002980448259418217,6.914293855821719,2024
1,4,2,,,,,,6.0,,,1,1,1104.42,1,1,1,1700.6694270118599,친구,중국,0.002716357907317868,7.007075589272686,2024
1,5,1,1.0,,,,,,,,1,1,310.55266055045877,1,2,1,1351.39390400194,혼자,중국,0.012880263182772115,5.73835348618954,2024
1,5,2,,,,,,6.0,,,1,2,768.9000000000001,1,1,1,1407.13774575507,친구,중국,0.00390167772142021,6.644960922038135,2024
10,8,2,,,,,5.0,,,,1,1,1958.7940926157698,1,1,1,175.041402217724,가족,싱가포르,0.0015315545474173886,7.580084304005649,2024
10,6,2,,,,,,6.0,,,1,1,2321.088,1,1,3,230.707719952346,친구,싱가포르,0.0021541621860093198,7.7497913202476365,2024
1,6,1,1.0,,,,,,,,1,1,4380.676557863502,1,1,1,1700.6694270118599,혼자,중국,0.0006848257250617765,8.3849584567076,2024
10,10,2,,,3.0,,5.0,,,,1,1,1550.7097358490566,1,1,1,144.32765236244998,가족,싱가포르,0.0019345980299513737,7.346467999207947,2024
2,5,2,,2.0,,,,,,,2,1,1451.9499999999998,1,1,1,735.1850467950859,가족,일본,0.002066186852164331,7.280662759530126,2024
1,3,1,1.0,,,,,,,,1,1,923.3457142857142,1,1,1,1131.89127413267,혼자,중국,0.003249053906445814,6.828003719397072,2024
1,4,2,,,,,,6.0,,,1,1,1314.12,1,1,1,1351.39390400194,친구,중국,0.002282896539128847,7.180922519075668,2024
1,4,2,,,,,,6.0,,,1,1,1146.3600000000001,1,1,1,1351.39390400194,친구,중국,0.0026169789594891655,7.044346984069917,2024
1,6,2,,,,,,6.0,,,1,1,447.66613138686137,2,1,1,1480.31104030989,친구,중국,0.008935230341433412,6.104047712143753,2024
2,3,2,,,,,,6.0,,,2,1,944.3000000000002,1,1,4,705.8631648311641,친구,일본,0.006353912951392564,6.850443912269023,2024
2,3,1,1.0,,,,,,,,1,1,1014.7345132743362,1,1,4,752.7158618799989,혼자,일본,0.005912876640648847,6.922382293985732,2024
1,4,1,1.0,,,,,,,,1,1,139.8,1,1,1,1351.39390400194,혼자,중국,0.02145922746781116,4.94021282979971,2024
1,7,2,,,,,,,7.0,,1,1,1463.4382978723404,1,1,3,1351.39390400194,직장동료,중국,0.0034166114193330773,7.288543944581959,2024
