기준년월,행정동명,방문자 구분,방문자 수,시설이름,시도,시군,지정년도
202407,인계면,전체방문자(a+b),36424,쉴랜드,전북특별자치도,순창군,2024
202407,인계면,현지인방문자(a),21966,쉴랜드,전북특별자치도,순창군,2024
202408,인계면,외지인방문자(b),14896,쉴랜드,전북특별자치도,순창군,2024
202408,인계면,전체방문자(a+b),35410,쉴랜드,전북특별자치도,순창군,2024
202408,인계면,현지인방문자(a),20514,쉴랜드,전북특별자치도,순창군,2024
202409,인계면,외지인방문자(b),20671,쉴랜드,전북특별자치도,순창군,2024
202409,인계면,전체방문자(a+b),41926,쉴랜드,전북특별자치도,순창군,2024
202409,인계면,현지인방문자(a),21256,쉴랜드,전북특별자치도,순창군,2024
202410,인계면,외지인방문자(b),16678,쉴랜드,전북특별자치도,순창군,2024
202410,인계면,전체방문자(a+b),37772,쉴랜드,전북특별자치도,순창군,2024
202410,인계면,현지인방문자(a),21094,쉴랜드,전북특별자치도,순창군,2024
202411,인계면,외지인방문자(b),14630,쉴랜드,전북특별자치도,순창군,2024
202411,인계면,전체방문자(a+b),35917,쉴랜드,전북특별자치도,순창군,2024
202411,인계면,현지인방문자(a),21287,쉴랜드,전북특별자치도,순창군,2024
202412,인계면,외지인방문자(b),11543,쉴랜드,전북특별자치도,순창군,2024
202412,인계면,전체방문자(a+b),30058,쉴랜드,전북특별자치도,순창군,2024
202412,인계면,현지인방문자(a),18515,쉴랜드,전북특별자치도,순창군,2024
202501,인계면,외지인방문자(b),15022,쉴랜드,전북특별자치도,순창군,2024
202501,인계면,전체방문자(a+b),32480,쉴랜드,전북특별자치도,순창군,2024
202501,인계면,현지인방문자(a),17458,쉴랜드,전북특별자치도,순창군,2024
202502,인계면,외지인방문자(b),10252,쉴랜드,전북특별자치도,순창군,2024
202502,인계면,전체방문자(a+b),26117,쉴랜드,전북특별자치도,순창군,2024
202502,인계면,현지인방문자(a),15866,쉴랜드,전북특별자치도,순창군,2024
202503,인계면,외지인방문자(b),15054,쉴랜드,전북특별자치도,순창군,2024
202503,인계면,전체방문자(a+b),34248,쉴랜드,전북특별자치도,순창군,2024
202503,인계면,현지인방문자(a),19194,쉴랜드,전북특별자치도,순창군,2024
202404,인계면,외국인방문객,243,쉴랜드,전북특별자치도,순창군,2024
202411,인계면,외국인방문객,141,쉴랜드,전북특별자치도,순창군,2024
202407,인계면,외국인방문객,131,쉴랜드,전북특별자치도,순창군,2024
202406,인계면,외국인방문객,202,쉴랜드,전북특별자치도,순창군,2024
202405,인계면,외국인방문객,276,쉴랜드,전북특별자치도,순창군,2024
202408,인계면,외국인방문객,531,쉴랜드,전북특별자치도,순창군,2024
202410,인계면,외국인방문객,278,쉴랜드,전북특별자치도,순창군,2024
202409,인계면,외국인방문객,210,쉴랜드,전북특별자치도,순창군,2024
202412,인계면,외국인방문객,86,쉴랜드,전북특별자치도,순창군,2024
202501,인계면,외국인방문객,72,쉴랜드,전북특별자치도,순창군,2024
202502,인계면,외국인방문객,88,쉴랜드,전북특별자치도,순창군,2024
202503,인계면,외국인방문객,373,쉴랜드,전북특별자치도,순창군,2024
202304,인계면,외국인방문객,136,쉴랜드,전북특별자치도,순창군,2024
202306,인계면,외국인방문객,164,쉴랜드,전북특별자치도,순창군,2024
202305,인계면,외국인방문객,191,쉴랜드,전북특별자치도,순창군,2024
202307,인계면,외국인방문객,143,쉴랜드,전북특별자치도,순창군,2024
202308,인계면,외국인방문객,144,쉴랜드,전북특별자치도,순창군,2024
202309,인계면,외국인방문객,327,쉴랜드,전북특별자치도,순창군,2024
202310,인계면,외국인방문객,105,쉴랜드,전북특별자치도,순창군,2024
202311,인계면,외국인방문객,84,쉴랜드,전북특별자치도,순창군,2024
202401,인계면,외국인방문객,278,쉴랜드,전북특별자치도,순창군,2024
202402,인계면,외국인방문객,150,쉴랜드,전북특별자치도,순창군,2024
202403,인계면,외국인방문객,117,쉴랜드,전북특별자치도,순창군,2024
202312,인계면,외국인방문객,237,쉴랜드,전북특별자치도,순창군,2024
202304,인계면,외지인방문자(b),17825,쉴랜드,전북특별자치도,순창군,2024
202304,인계면,전체방문자(a+b),39872,쉴랜드,전북특별자치도,순창군,2024
202304,인계면,현지인방문자(a),22046,쉴랜드,전북특별자치도,순창군,2024
202305,인계면,외지인방문자(b),17874,쉴랜드,전북특별자치도,순창군,2024
202305,인계면,전체방문자(a+b),40876,쉴랜드,전북특별자치도,순창군,2024
202305,인계면,현지인방문자(a),23002,쉴랜드,전북특별자치도,순창군,2024
202306,인계면,외지인방문자(b),16811,쉴랜드,전북특별자치도,순창군,2024
202306,인계면,전체방문자(a+b),43183,쉴랜드,전북특별자치도,순창군,2024
202306,인계면,현지인방문자(a),26373,쉴랜드,전북특별자치도,순창군,2024
202307,인계면,외지인방문자(b),14844,쉴랜드,전북특별자치도,순창군,2024
202307,인계면,전체방문자(a+b),36799,쉴랜드,전북특별자치도,순창군,2024
202307,인계면,현지인방문자(a),21955,쉴랜드,전북특별자치도,순창군,2024
202308,인계면,외지인방문자(b),15134,쉴랜드,전북특별자치도,순창군,2024
202308,인계면,전체방문자(a+b),37201,쉴랜드,전북특별자치도,순창군,2024
202308,인계면,현지인방문자(a),22068,쉴랜드,전북특별자치도,순창군,2024
202309,인계면,외지인방문자(b),20464,쉴랜드,전북특별자치도,순창군,2024
202309,인계면,전체방문자(a+b),43449,쉴랜드,전북특별자치도,순창군,2024
202309,인계면,현지인방문자(a),22984,쉴랜드,전북특별자치도,순창군,2024
202310,인계면,외지인방문자(b),15792,쉴랜드,전북특별자치도,순창군,2024
202310,인계면,전체방문자(a+b),40274,쉴랜드,전북특별자치도,순창군,2024
202310,인계면,현지인방문자(a),24482,쉴랜드,전북특별자치도,순창군,2024
202311,인계면,외지인방문자(b),14270,쉴랜드,전북특별자치도,순창군,2024
202311,인계면,전체방문자(a+b),36988,쉴랜드,전북특별자치도,순창군,2024
202311,인계면,현지인방문자(a),22718,쉴랜드,전북특별자치도,순창군,2024
202312,인계면,외지인방문자(b),11949,쉴랜드,전북특별자치도,순창군,2024
202312,인계면,전체방문자(a+b),33285,쉴랜드,전북특별자치도,순창군,2024
202312,인계면,현지인방문자(a),21336,쉴랜드,전북특별자치도,순창군,2024
202401,인계면,외지인방문자(b),10314,쉴랜드,전북특별자치도,순창군,2024
202401,인계면,전체방문자(a+b),28780,쉴랜드,전북특별자치도,순창군,2024
202401,인계면,현지인방문자(a),18466,쉴랜드,전북특별자치도,순창군,2024
202402,인계면,외지인방문자(b),17955,쉴랜드,전북특별자치도,순창군,2024
202402,인계면,전체방문자(a+b),35462,쉴랜드,전북특별자치도,순창군,2024
202402,인계면,현지인방문자(a),17507,쉴랜드,전북특별자치도,순창군,2024
202403,인계면,외지인방문자(b),15568,쉴랜드,전북특별자치도,순창군,2024
202403,인계면,전체방문자(a+b),37356,쉴랜드,전북특별자치도,순창군,2024
202403,인계면,현지인방문자(a),21788,쉴랜드,전북특별자치도,순창군,2024
202304,성산읍,외지인방문자(b),899720,취다선리조트,제주특별자치도,서귀포시,2024
202304,성산읍,전체방문자(a+b),1332734,취다선리조트,제주특별자치도,서귀포시,2024
202304,성산읍,현지인방문자(a),433013,취다선리조트,제주특별자치도,서귀포시,2024
202305,성산읍,외지인방문자(b),870982,취다선리조트,제주특별자치도,서귀포시,2024
202305,성산읍,전체방문자(a+b),1323438,취다선리조트,제주특별자치도,서귀포시,2024
202305,성산읍,현지인방문자(a),452456,취다선리조트,제주특별자치도,서귀포시,2024
202306,성산읍,외지인방문자(b),815066,취다선리조트,제주특별자치도,서귀포시,2024
202306,성산읍,전체방문자(a+b),1255023,취다선리조트,제주특별자치도,서귀포시,2024
202306,성산읍,현지인방문자(a),439957,취다선리조트,제주특별자치도,서귀포시,2024
202307,성산읍,외지인방문자(b),770063,취다선리조트,제주특별자치도,서귀포시,2024
202307,성산읍,전체방문자(a+b),1216008,취다선리조트,제주특별자치도,서귀포시,2024
202307,성산읍,현지인방문자(a),445946,취다선리조트,제주특별자치도,서귀포시,2024
202308,성산읍,외지인방문자(b),867206,취다선리조트,제주특별자치도,서귀포시,2024
202308,성산읍,전체방문자(a+b),1310358,취다선리조트,제주특별자치도,서귀포시,2024
202308,성산읍,현지인방문자(a),443152,취다선리조트,제주특별자치도,서귀포시,2024
202309,성산읍,외지인방문자(b),740929,취다선리조트,제주특별자치도,서귀포시,2024
202309,성산읍,전체방문자(a+b),1161923,취다선리조트,제주특별자치도,서귀포시,2024
202309,성산읍,현지인방문자(a),420994,취다선리조트,제주특별자치도,서귀포시,2024
202310,성산읍,외지인방문자(b),897130,취다선리조트,제주특별자치도,서귀포시,2024
202310,성산읍,전체방문자(a+b),1349124,취다선리조트,제주특별자치도,서귀포시,2024
202310,성산읍,현지인방문자(a),451994,취다선리조트,제주특별자치도,서귀포시,2024
202311,성산읍,외지인방문자(b),690588,취다선리조트,제주특별자치도,서귀포시,2024
202311,성산읍,전체방문자(a+b),1107152,취다선리조트,제주특별자치도,서귀포시,2024
202311,성산읍,현지인방문자(a),416563,취다선리조트,제주특별자치도,서귀포시,2024
202312,성산읍,외지인방문자(b),640724,취다선리조트,제주특별자치도,서귀포시,2024
202312,성산읍,전체방문자(a+b),1072862,취다선리조트,제주특별자치도,서귀포시,2024
202312,성산읍,현지인방문자(a),432138,취다선리조트,제주특별자치도,서귀포시,2024
202401,성산읍,외지인방문자(b),741114,취다선리조트,제주특별자치도,서귀포시,2024
202401,성산읍,전체방문자(a+b),1172997,취다선리조트,제주특별자치도,서귀포시,2024
202401,성산읍,현지인방문자(a),431882,취다선리조트,제주특별자치도,서귀포시,2024
202402,성산읍,외지인방문자(b),676550,취다선리조트,제주특별자치도,서귀포시,2024
202402,성산읍,전체방문자(a+b),1071770,취다선리조트,제주특별자치도,서귀포시,2024
202402,성산읍,현지인방문자(a),395220,취다선리조트,제주특별자치도,서귀포시,2024
202403,성산읍,외지인방문자(b),777868,취다선리조트,제주특별자치도,서귀포시,2024
202403,성산읍,전체방문자(a+b),1219152,취다선리조트,제주특별자치도,서귀포시,2024
202403,성산읍,현지인방문자(a),441284,취다선리조트,제주특별자치도,서귀포시,2024
202304,성산읍,외국인방문객,58235,취다선리조트,제주특별자치도,서귀포시,2024
202306,성산읍,외국인방문객,69030,취다선리조트,제주특별자치도,서귀포시,2024
202305,성산읍,외국인방문객,63142,취다선리조트,제주특별자치도,서귀포시,2024
202307,성산읍,외국인방문객,75622,취다선리조트,제주특별자치도,서귀포시,2024
