D_NAT,M일HAP,Q7A,Q7a_dk,Q7a2,Q7a3,Q7a4,Q7a5,Q7a6,Q7a7,Q7a8,D_GUB,D_MOK,총액1인TOT항공제외2,C문화서1인대체,C오락및1인대체,C미용서1인대체,weight,동행자유형,국가명,여가체험비율,log_총액,year
5,4,2,,2.0,,,,6.0,,,1,1,1569.23,1,1,1,247.6910815,가족,홍콩,0.001911765643022374,7.358340332174572,2023
5,4,2,,,,,,6.0,,,1,1,909.51,1,1,1,420.6714304,친구,홍콩,0.003298479400996141,6.8129059929499585,2023
7,5,2,,,3.0,,,,,,3,1,900.71,1,1,1,320.9776394,가족,베트남,0.0033307057765540517,6.803183341203917,2023
5,34,2,,2.0,,4.0,,,,,1,1,1800.0,1,4,1,890.341893,가족,홍콩,0.0033333333333333335,7.495541943884256,2023
3,6,2,,2.0,,4.0,,,,,2,1,1782.13,3,1,1,748.3852938,가족,대만,0.002805631463473484,7.485564557109524,2023
1,6,1,1.0,,,,,,,,1,1,6187.54,1,1,1,153.2711078,혼자,중국,0.00048484535049470387,8.730292871502515,2023
7,7,2,,,,,5.0,,,,1,2,579.03,1,1,1,285.7760455,가족,베트남,0.0051810787005854625,6.361354289702226,2023
18,4,1,1.0,,,,,,,,1,1,459.45,1,1,1,57.64745304,혼자,독일,0.006529546196539341,6.130030121946894,2023
2,3,2,,,,,,6.0,,,1,1,433.2,1,1,1,434.0664115,친구,일본,0.006925207756232687,6.071199515126835,2023
5,4,2,,2.0,,,,,,,1,1,805.0,2,3,1,247.6910815,가족,홍콩,0.007453416149068323,6.690842277418564,2023
6,35,2,,,,,,6.0,,,1,1,722.5,1,1,1,204.3429219,친구,태국,0.004152249134948097,6.582717419986587,2023
3,4,2,,,3.0,,,,,,1,1,912.8,1,1,1,866.0998927,가족,대만,0.0032865907099035936,6.816516798547866,2023
6,4,1,1.0,,,,,,,,1,1,867.0,1,1,1,290.5116933,혼자,태국,0.0034602076124567475,6.7650389767805414,2023
3,10,2,,,,,5.0,,,,1,1,270.99,2,1,1,202.59932,가족,대만,0.014760692276467766,5.602081919829862,2023
7,5,2,,,,4.0,,,,,3,1,617.63,1,1,1,381.5032906,가족,베트남,0.004857277010507909,6.425889572660367,2023
3,5,2,,2.0,,,,,,,1,1,1116.55,1,1,1,975.7982803,가족,대만,0.002686847879629215,7.017998853080896,2023
3,6,2,,2.0,,4.0,,,,,3,1,2078.25,1,1,1,975.7982803,가족,대만,0.001443522194153735,7.639281472411198,2023
6,53,1,1.0,,,,,,,,1,2,867.0,1,1,1,270.0759109,혼자,태국,0.0034602076124567475,6.7650389767805414,2023
3,4,2,,,,,,6.0,,,3,1,1365.94,1,1,1,636.2142885,친구,대만,0.002196289734541781,7.219598115300754,2023
6,26,1,1.0,,,,,,,,1,2,1300.5,1,1,1,270.0759109,혼자,태국,0.002306805074971165,7.170504084888706,2023
16,6,2,,,3.0,,,,,,1,2,581.0,2,1,1,73.54133835,가족,영국,0.0068846815834767644,6.364750756851911,2023
18,14,2,,,,,,6.0,,,1,1,3579.48,1,1,1,56.03411663,친구,독일,0.0008381105635455429,8.182972817448093,2023
7,5,2,,,,,5.0,6.0,,,3,1,900.71,1,1,1,586.065372,가족,베트남,0.0033307057765540517,6.803183341203917,2023
6,6,1,1.0,,,,,,,,1,1,867.0,1,1,1,262.9951819,혼자,태국,0.0034602076124567475,6.7650389767805414,2023
3,5,2,,2.0,,4.0,,,,,2,1,1124.7,1,1,1,451.1140216,가족,대만,0.0026673779674579886,7.025271612409976,2023
4,4,1,1.0,,,,,,,,1,1,1000.0,2,1,1,222.1203378,혼자,미국,0.004,6.907755278982137,2023
4,7,2,,,3.0,,,,,,1,1,850.0,1,1,1,244.8387551,가족,미국,0.0035294117647058825,6.745236349484363,2023
16,7,1,1.0,,,,,,,,1,2,277.2,2,1,1,295.0182028,혼자,영국,0.01443001443001443,5.624739267315748,2023
4,8,2,,,,4.0,,,,,1,1,2000.0,1,1,1,222.1203378,가족,미국,0.0015,7.600902459542082,2023
7,8,2,,2.0,,,,,,,1,1,1650.0,2,2,1,285.7760455,가족,베트남,0.0030303030303030303,7.408530566894626,2023
1,8,1,1.0,,,,,,,,1,2,1545.08,1,1,1,226.3353952,혼자,중국,0.0019416470344577627,7.342830967926586,2023
6,8,1,1.0,,,,,,,,1,1,1271.6,1,1,1,216.1829833,혼자,태국,0.0023592324630386918,7.148031229036648,2023
1,8,2,,2.0,,,,,,,1,2,664.24,1,1,1,193.4345065,가족,중국,0.004516439841021317,6.4986435299537755,2023
4,10,2,,,,,,6.0,,,1,1,937.5,2,1,1,245.0230204,친구,미국,0.004266666666666667,6.843216757844566,2023
6,6,1,1.0,,,,,,,,1,1,1387.2,1,1,1,423.2915395,혼자,태국,0.002162629757785467,7.235042606026277,2023
5,4,1,1.0,,,,,,,,1,1,1178.52,1,1,1,420.6714304,혼자,홍콩,0.002545565624681804,7.0720146929576835,2023
4,9,2,,,,,,6.0,,,3,1,8500.0,1,1,1,253.4915378,친구,미국,0.00035294117647058826,9.047821442478408,2023
18,13,2,,2.0,,,,,,,1,1,929.6,1,4,1,57.64745304,가족,독일,0.006454388984509466,6.8347543860976465,2023
2,2,1,1.0,,,,,,,,1,1,144.4,1,1,1,434.0664115,혼자,일본,0.02077562326869806,4.972587226458726,2023
1,88,1,1.0,,,,,,,,1,2,4664.12,1,1,1,193.4345065,혼자,중국,0.0006432081507336861,8.447654456687337,2023
2,3,2,,,,,,6.0,,,1,2,534.28,1,1,1,528.7471264,친구,일본,0.005615033315864341,6.280920046108904,2023
16,14,1,1.0,,,,,,,,1,2,1012.37,2,2,1,260.4469618,혼자,영국,0.004938905736045122,6.920049395675615,2023
18,14,2,,,,,,6.0,,,1,2,1411.49,2,1,1,56.03411663,친구,독일,0.0028338847600762316,7.25240116300674,2023
10,7,2,,,,,5.0,,,,3,2,3391.55,1,1,1,133.9723213,가족,싱가포르,0.000884551311347319,8.129042323016662,2023
4,6,1,1.0,,,,,,,,1,1,800.0,1,1,1,253.4915378,혼자,미국,0.00375,6.684611727667927,2023
2,6,1,1.0,,,,,,,,1,2,706.8,1,1,1,512.9548465,혼자,일본,0.004244482173174873,6.560747740445541,2023
6,4,2,,,,,5.0,,,,1,1,481.67,1,1,1,262.9951819,가족,태국,0.006228330599788236,6.1772592322697015,2023
6,6,1,1.0,,,,,,,,1,1,650.25,1,1,1,216.1829833,혼자,태국,0.00461361014994233,6.477356904328761,2023
10,7,2,,2.0,,4.0,,,,,2,1,2756.87,1,1,1,157.1639877,가족,싱가포르,0.0010881905929550541,7.921851257209861,2023
10,8,2,,,,4.0,,,,,2,1,2347.07,1,1,1,133.9723213,가족,싱가포르,0.001278189402105604,7.760923020715163,2023
6,4,2,,,,,,6.0,,,1,1,1445.0,1,1,1,381.5508249,친구,태국,0.0020761245674740486,7.275864600546533,2023
4,7,1,1.0,,,,,,,,1,1,900.0,1,1,1,229.3823465,혼자,미국,0.0033333333333333335,6.802394763324311,2023
6,3,2,,,,,5.0,,,,1,1,963.33,1,1,1,262.9951819,가족,태국,0.003114197626981408,6.870396032224769,2023
4,15,1,1.0,,,,,,,,3,1,5040.0,1,1,1,212.7026005,혼자,미국,0.0005952380952380953,8.525161361065415,2023
4,14,2,,,,,,6.0,,,3,1,8453.6,1,1,1,212.7026005,친구,미국,0.00035487839500331216,9.04234766512682,2023
1,8,1,1.0,,,,,,,,1,2,1660.6,1,1,1,153.2711078,혼자,중국,0.001806575936408527,7.414934261827931,2023
1,15,1,1.0,,,,,,,,1,2,2393.32,1,1,1,153.2711078,혼자,중국,0.0012534888773753613,7.780436802328001,2023
6,4,1,1.0,,,,,,,,1,1,1445.0,1,1,1,262.9951819,혼자,태국,0.0020761245674740486,7.275864600546533,2023
10,8,2,,,3.0,,5.0,,,,1,1,1106.47,2,3,1,111.4794532,가족,싱가포르,0.005422650410765769,7.008930046606608,2023
1,9,1,1.0,,,,,,,,1,2,577.6,1,1,1,226.3353952,혼자,중국,0.005193905817174515,6.358881587578616,2023
10,9,2,,2.0,,,,,,,1,1,733.92,1,1,1,92.40156676,가족,싱가포르,0.004087638979725311,6.598400030848862,2023
5,5,2,,,3.0,,5.0,,,,1,1,333.06,1,1,1,420.6714304,가족,홍콩,0.009007386056566384,5.808322653930125,2023
10,6,2,,2.0,,,,,,,1,1,1832.95,3,4,1,131.3073886,가족,싱가포르,0.00436454895114433,7.51368196978081,2023
10,14,1,1.0,,,,,,,,1,1,1564.71,3,1,1,157.1639877,혼자,싱가포르,0.003195480312645794,7.355455782289059,2023
10,7,2,,2.0,,,,,,,1,1,1380.67,1,1,1,132.0519844,가족,싱가포르,0.002172858105122875,7.230324167577118,2023
10,7,2,,2.0,3.0,4.0,5.0,,7.0,,1,1,605.39,1,4,1,120.0590437,가족,싱가포르,0.009910966484415005,6.405872878446569,2023
5,11,2,,,3.0,,,,,,1,1,848.66,1,3,1,282.046513,가족,홍콩,0.005891640939834563,6.743658634958844,2023
7,5,2,,,,4.0,5.0,,,,3,1,1575.0,1,1,1,381.5032906,가족,베트남,0.0019047619047619048,7.362010551259734,2023
7,5,2,,,,,5.0,,,,3,1,6512.1,1,1,1,285.7760455,가족,베트남,0.0004606808863500253,8.781417263829827,2023
10,7,2,,2.0,,,,,,,1,1,1024.51,4,1,1,132.0519844,가족,싱가포르,0.005856458209290295,6.931969728490273,2023
16,15,2,,,3.0,,,,,,1,1,1335.62,2,1,1,131.423494,가족,영국,0.0029948638085683056,7.197150882500658,2023
7,5,2,,,3.0,,,,,8.0,3,1,1583.4,1,1,1,320.9776394,가족,베트남,0.00189465706707086,7.367329712737334,2023
6,24,2,,,,,5.0,,,,3,1,1734.0,1,1,1,204.3429219,가족,태국,0.0017301038062283738,7.458186157340487,2023
6,4,2,,,,,,,7.0,,3,1,1445.0,1,1,1,290.5116933,직장동료,태국,0.0020761245674740486,7.275864600546533,2023
7,7,2,,2.0,,,,6.0,7.0,,1,1,725.19,1,4,1,364.3590478,가족,베트남,0.00827369379059281,6.586433689486119,2023
7,5,2,,,3.0,,5.0,,,,3,1,2300.0,1,1,1,364.3590478,가족,베트남,0.0013043478260869566,7.7406644019172415,2023
7,4,2,,2.0,,4.0,5.0,,,,3,1,1546.65,1,1,1,342.5425771,가족,베트남,0.0019396760740956259,7.3438465806320625,2023
4,7,2,,,,4.0,,6.0,,,1,2,915.0,2,3,1,307.4382651,가족,미국,0.006557377049180328,6.818924065275521,2023
6,8,2,,,,,5.0,,,,1,2,1613.56,3,1,1,204.3429219,가족,태국,0.0030987381938074815,7.3861981970417165,2023
4,14,1,1.0,,,,,,,,1,2,300.0,1,1,1,253.4915378,혼자,미국,0.01,5.703782474656201,2023
4,60,1,1.0,,,,,,,,1,2,3520.0,1,1,1,229.3823465,혼자,미국,0.0008522727272727272,8.166216268592143,2023
6,7,2,,2.0,,4.0,,,,,1,2,676.82,1,1,1,423.2915395,가족,태국,0.004432493129635649,6.51740535868282,2023
4,7,2,,,,,,6.0,,,1,2,1750.0,1,1,1,244.8387551,친구,미국,0.0017142857142857142,7.4673710669175595,2023
4,28,2,,2.0,,,,,,,1,2,3475.0,1,3,1,229.3823465,가족,미국,0.0014388489208633094,8.153349757998892,2023
3,6,2,,2.0,,,5.0,,,,1,1,988.87,1,3,1,866.0998927,가족,대만,0.005056276355840505,6.896562877077987,2023
10,5,2,,,,,,6.0,,,1,1,1128.83,3,1,1,92.40156676,친구,싱가포르,0.0044293649176581065,7.028936977081264,2023
3,4,2,,2.0,,4.0,,,,,1,1,530.08,1,1,1,202.59932,가족,대만,0.00565952309085421,6.273027938551586,2023
4,41,1,1.0,,,,,,,,1,2,835.0,2,1,3,212.7026005,혼자,미국,0.00718562874251497,6.727431724850855,2023
4,7,1,1.0,,,,,,,,1,2,780.0,1,1,1,352.1386856,혼자,미국,0.0038461538461538464,6.659293919683638,2023
5,7,2,,,3.0,,5.0,,,,1,1,1100.0,1,1,1,182.3811976,가족,홍콩,0.0027272727272727275,7.003065458786462,2023
2,3,2,,,,,,6.0,,,1,1,351.12,1,1,1,434.0664115,친구,일본,0.008544087491455913,5.861128045379979,2023
3,5,2,,,,,,6.0,,,2,1,630.27,1,1,1,451.1140216,친구,대만,0.004759864819839117,6.446148299003646,2023
3,5,2,,2.0,,,,,,,3,1,1141.0,1,1,1,748.3852938,가족,대만,0.0026292725679228747,7.039660349862076,2023
5,6,2,,2.0,,4.0,5.0,,,,1,1,768.6,1,3,1,298.3907362,가족,홍콩,0.006505334374186833,6.644570678130743,2023
3,6,2,,,,,5.0,,,,1,1,434.27,1,1,1,865.5480509,가족,대만,0.006908144702604371,6.073666460479763,2023
3,11,2,,2.0,,4.0,,,,,1,2,3242.57,1,1,1,865.5480509,가족,대만,0.0009251920544506363,8.084121504238222,2023
3,7,1,1.0,,,,,,,,1,1,1108.4,1,3,1,202.59932,혼자,대만,0.0045110068567304215,7.010672812988823,2023
4,15,2,,2.0,,,,,,,1,2,2995.0,3,1,1,212.7026005,가족,미국,0.001669449081803005,8.00469951054955,2023
3,5,1,1.0,,,,,,,,1,1,1780.29,1,1,2,866.0998927,혼자,대만,0.0022468249554847804,7.484531551364204,2023
3,5,2,,,3.0,,5.0,,,,1,1,4482.5,2,1,1,532.4203911,가족,대만,0.0008923591745677636,8.407936205479288,2023
5,6,2,,,,,5.0,,,,1,1,1466.67,1,1,3,282.046513,가족,홍콩,0.0034090831611746334,7.290749803962933,2023
2,3,1,1.0,,,,,,,,1,1,543.4,1,1,1,528.7471264,혼자,일본,0.0055207949944792055,6.297845696992248,2023
3,6,2,,2.0,,4.0,,,,,1,1,723.72,1,2,1,748.3852938,가족,대만,0.005526999392030067,6.584404577250896,2023
3,5,2,,2.0,,,,,,,1,1,929.1,2,1,1,202.59932,가족,대만,0.0043052416316865785,6.834216375647267,2023
10,3,1,1.0,,,,,,,,1,1,608.75,1,1,1,92.40156676,혼자,싱가포르,0.004928131416837783,6.411407674396799,2023
3,11,1,1.0,,,,,,,,1,2,1483.3,3,1,1,636.2142885,혼자,대만,0.0033708622665677883,7.302024614329567,2023
3,3,2,,,,,,6.0,,,1,1,1255.1,1,1,1,532.4203911,친구,대만,0.002390247789020795,7.1349705296664006,2023
3,6,2,,,3.0,4.0,,,,,1,1,957.62,1,1,1,202.59932,가족,대만,0.0031327666506547483,6.864451039572865,2023
2,8,1,1.0,,,,,,,,1,2,782.8,1,1,1,528.7471264,혼자,일본,0.003832396525293817,6.662877235521921,2023
2,4,2,,,,,,6.0,,,1,1,414.2,1,1,1,479.315147,친구,일본,0.00724287783679382,6.026348948961484,2023
4,10,2,,,,,,6.0,,,1,1,1760.0,3,1,1,229.3823465,친구,미국,0.002840909090909091,7.473069088032197,2023
10,6,2,,,,,,6.0,,,1,1,745.1,2,1,4,92.40156676,친구,싱가포르,0.009394712119178633,6.613518437559682,2023
1,15,1,1.0,,,,,,,,1,2,989.14,1,1,1,153.2711078,혼자,중국,0.003032937703459571,6.89683587873286,2023
18,8,1,1.0,,,,,,,,1,1,1047.13,1,1,1,56.03411663,혼자,독일,0.0028649737854898626,6.953808367441683,2023
2,4,1,1.0,,,,,,,,1,1,836.0,1,1,1,405.4088735,혼자,일본,0.0035885167464114833,6.728628613084702,2023
7,4,1,1.0,,,,,,,,1,1,656.23,1,1,1,364.3590478,혼자,베트남,0.004571567895402527,6.486511337250949,2023
5,5,2,,,,,,6.0,,,1,1,505.99,1,3,1,282.046513,친구,홍콩,0.009881618213798692,6.226516906246328,2023
3,5,2,,,,,5.0,,,,3,1,5877.78,1,1,1,202.59932,가족,대만,0.0005103967824586834,8.678934418581933,2023
16,20,1,1.0,,,,,,,,1,1,5182.36,1,1,1,84.90529462,혼자,영국,0.0005788868392006731,8.553015829955664,2023
3,5,2,,,,,5.0,,,,3,1,1003.65,1,1,1,451.1140216,가족,대만,0.0029890898221491555,6.911398633896936,2023
1,11,1,1.0,,,,,,,,1,2,9549.51,1,1,1,191.333757,혼자,중국,0.00031415224446071057,9.164245123257906,2023
1,12,1,1.0,,,,,,,,1,2,347.42,1,1,1,226.3353952,혼자,중국,0.00863508145760175,5.850534422673777,2023
2,3,2,,,,,,6.0,,,1,1,345.8,2,3,1,479.315147,친구,일본,0.017351069982648928,5.84586057324919,2023
3,5,1,1.0,,,,,,,,3,1,1304.0,1,1,1,865.5480509,혼자,대만,0.0023006134969325155,7.1731917424865985,2023
18,2,1,1.0,,,,,,,,1,1,213.7,1,1,1,142.8642839,혼자,독일,0.014038371548900329,5.364573162325102,2023
1,8,2,,,3.0,,,,,,1,1,895.28,1,1,1,191.333757,가족,중국,0.003350906978822268,6.797136518509772,2023
16,21,1,1.0,,,,,,,,1,2,2169.36,4,1,1,73.54133835,혼자,영국,0.002765792676180993,7.682187472158265,2023
3,4,1,1.0,,,,,,,,3,1,1467.0,1,1,1,451.1140216,혼자,대만,0.002044989775051125,7.2909747781429814,2023
3,4,2,,,3.0,,5.0,,,,1,1,1164.29,1,1,1,636.2142885,가족,대만,0.002576677631861478,7.059866738154415,2023
10,9,1,1.0,,,,,,,,1,2,1553.53,1,3,1,132.0519844,혼자,싱가포르,0.003218476630641185,7.348285039879343,2023
5,11,2,,2.0,,,,,,,1,1,640.5,1,1,1,420.6714304,가족,홍콩,0.00468384074941452,6.4622491213367885,2023
3,7,2,,,,,5.0,,,,1,1,978.0,1,1,1,865.5480509,가족,대만,0.003067484662576687,6.885509670034818,2023
5,22,2,,,3.0,,,,,,1,1,1258.43,1,4,1,420.6714304,가족,홍콩,0.0047678456489435245,7.137620191256472,2023
1,11,1,1.0,,,,,,,,1,2,433.2,1,1,1,298.1290282,혼자,중국,0.006925207756232687,6.071199515126835,2023
18,16,2,,2.0,,,,,,,1,2,1869.87,1,4,1,56.03411663,가족,독일,0.003208779219945772,7.533624188715517,2023
2,3,2,,,,,,6.0,,,3,1,1223.6,1,1,1,405.4088735,친구,일본,0.002451781627983001,7.109552612276748,2023
2,5,2,,,,4.0,,,,,1,2,193.01,1,1,1,528.7471264,가족,일본,0.015543236101756387,5.262742001034116,2023
1,5,2,,,,,5.0,,,,1,1,9549.51,1,1,1,153.2711078,가족,중국,0.00031415224446071057,9.164245123257906,2023
3,4,1,1.0,,,,,,,,3,1,978.0,1,1,1,748.3852938,혼자,대만,0.003067484662576687,6.885509670034818,2023
18,72,1,1.0,,,,,,,,1,2,7800.05,4,4,1,109.9291494,혼자,독일,0.0011538387574438625,8.961885422913548,2023
2,2,1,1.0,,,,,,,,1,1,212.8,1,1,1,479.315147,혼자,일본,0.014097744360902255,5.360352757467489,2023
16,3,2,,2.0,,,,,,,1,2,650.0,1,1,1,73.54133835,가족,영국,0.004615384615384616,6.476972362889683,2023
6,7,2,,,,,,6.0,,,1,1,1200.0,1,1,1,204.3429219,친구,태국,0.0025,7.090076835776092,2023
6,5,2,,,,,,6.0,,,1,1,609.79,1,1,1,204.3429219,친구,태국,0.004919726463208646,6.413114635600407,2023
1,31,1,1.0,,,,,,,,1,2,2454.8,1,1,4,153.2711078,혼자,중국,0.002444190972788007,7.805800570514942,2023
1,15,1,1.0,,,,,,,,1,2,3321.2,1,1,1,670.7907341,혼자,중국,0.0009032879682042635,8.108081442387876,2023
3,4,2,,2.0,3.0,,5.0,,,,3,1,1086.67,1,1,1,636.2142885,가족,대만,0.0027607277278290554,6.990873253172602,2023
2,6,2,,2.0,,4.0,,,,,1,2,399.0,1,1,1,463.7703777,가족,일본,0.007518796992481203,5.988961416889864,2023
2,5,1,1.0,,,,,,,,1,2,152.0,1,1,1,528.7471264,혼자,일본,0.019736842105263157,5.0238805208462765,2023
5,7,2,,,,,,6.0,,,1,1,986.37,2,1,1,420.6714304,친구,홍콩,0.004055273376116468,6.894031537762327,2023
3,4,2,,,3.0,,5.0,,,,3,1,815.0,1,1,1,866.0998927,가족,대만,0.0036809815950920245,6.703188113240863,2023
1,61,1,1.0,,,,,,,,1,2,1837.46,1,1,1,248.2216599,혼자,중국,0.0016326886027450938,7.516139462142567,2023
3,4,1,1.0,,,,,,,,3,1,1158.06,1,1,1,451.1140216,혼자,대만,0.0025905393502927312,7.054501470262172,2023
4,7,2,,2.0,,,,,,,1,2,144.4,1,1,1,229.3823465,가족,미국,0.02077562326869806,4.972587226458726,2023
1,15,1,1.0,,,,,,,,1,2,3537.8,1,1,1,248.2216599,혼자,중국,0.0008479846232121657,8.171260344009408,2023
5,6,2,,2.0,,4.0,,,,,1,1,529.48,2,3,1,298.3907362,가족,홍콩,0.01133187278084158,6.27189539284557,2023
1,51,2,,,,,5.0,,,,1,2,4572.67,1,1,1,845.2558572,가족,중국,0.0006560718354921742,8.42785255836013,2023
3,4,1,1.0,,,,,,,,3,1,1544.08,1,1,1,451.1140216,혼자,대만,0.0019429045127195483,7.342183542713952,2023
1,10,2,,2.0,,,,,,,1,1,888.06,1,1,1,191.333757,가족,중국,0.0033781501249915548,6.789039308277152,2023
2,3,1,1.0,,,,,,,,1,1,152.0,1,1,1,399.9751931,혼자,일본,0.019736842105263157,5.0238805208462765,2023
5,8,2,,2.0,,4.0,,,,,1,1,2006.9,1,4,1,298.3907362,가족,홍콩,0.002989685584732672,7.604346521944637,2023
3,4,1,1.0,,,,,,,,3,1,1304.0,1,1,1,975.7982803,혼자,대만,0.0023006134969325155,7.1731917424865985,2023
2,7,2,,2.0,,4.0,,,,,1,2,456.0,1,1,1,399.9751931,가족,일본,0.006578947368421052,6.1224928095143865,2023
2,4,2,,,,,,6.0,,,1,1,1402.2,1,4,1,479.315147,친구,일본,0.004278990158322636,7.245797710772868,2023
16,8,1,1.0,,,,,,,,1,1,3254.04,2,1,1,185.3972968,혼자,영국,0.0012292411894137749,8.087652580266429,2023
4,13,1,1.0,,,,,,,,1,1,870.0,1,3,1,352.1386856,혼자,미국,0.005747126436781609,6.76849321164863,2023
2,22,2,,2.0,,,,,,,1,2,1083.0,3,1,1,434.0664115,가족,일본,0.0046168051708217915,6.9874902470009905,2023
4,6,2,,,,,,6.0,,,1,2,2000.0,1,1,1,212.7026005,친구,미국,0.0015,7.600902459542082,2023
18,14,2,,2.0,,,,,,,2,2,2056.86,1,1,1,57.64745304,가족,독일,0.0014585338817420727,7.628935827054787,2023
1,15,1,1.0,,,,,,,,1,2,4043.2,1,1,4,226.3353952,혼자,중국,0.0014839730906212902,8.30479173663393,2023
5,5,1,1.0,,,,,,,,1,1,1024.8,1,1,1,182.3811976,혼자,홍콩,0.002927400468384075,6.932252750582524,2023
3,4,2,,2.0,,,,,,,3,1,1304.0,1,1,1,202.59932,가족,대만,0.0023006134969325155,7.1731917424865985,2023
18,6,1,1.0,,,,,,,,1,1,544.94,1,2,1,109.9291494,혼자,독일,0.00734025764304327,6.300675696859584,2023
2,4,2,,,,,,6.0,,,1,1,1026.0,1,1,4,528.7471264,친구,일본,0.005847953216374269,6.933423025730715,2023
1,6,2,,,,,,6.0,,,1,1,1083.0,1,1,1,248.2216599,친구,중국,0.002770083102493075,6.9874902470009905,2023
18,6,1,1.0,,,,,,,,1,1,1367.68,3,1,1,56.03411663,혼자,독일,0.0036558259241927936,7.220871152690728,2023
5,6,2,,,,,,6.0,,,1,1,1543.6,2,1,1,443.9635553,친구,홍콩,0.002591344908007256,7.341872629663464,2023
4,3,1,1.0,,,,,,,,1,2,185.0,1,1,1,253.4915378,혼자,미국,0.016216216216216217,5.220355825078324,2023
2,5,1,1.0,,,,,,,,1,1,328.32,1,1,1,528.7471264,혼자,일본,0.009137426900584795,5.79398874254235,2023
2,3,2,,,,,,6.0,,,1,1,281.2,2,3,1,479.315147,친구,일본,0.021337126600284497,5.63906615993651,2023
5,7,2,,2.0,,4.0,,,,,1,1,519.45,1,1,1,298.3907362,가족,홍콩,0.005775339301183944,6.252770559516541,2023
5,5,2,,,,,,6.0,,,1,1,8864.52,1,1,1,298.3907362,친구,홍콩,0.0003384277998131878,9.089812071526312,2023
5,7,2,,,,,,6.0,,,1,1,1485.96,1,1,1,420.6714304,친구,홍콩,0.0020188968747476377,7.3038163070150075,2023
2,3,2,,2.0,,,,,,,1,2,608.0,1,1,1,438.2327596,가족,일본,0.004934210526315789,6.410174881966167,2023
2,3,2,,,,,,6.0,,,2,1,1254.0,1,1,1,434.0664115,친구,일본,0.0023923444976076554,7.134093721192866,2023
1,15,1,1.0,,,,,,,,1,2,463.22,1,1,1,153.2711078,혼자,중국,0.006476404300332455,6.138202103219566,2023
4,11,2,,2.0,,,,,,,1,1,950.0,1,1,1,245.0230204,가족,미국,0.003157894736842105,6.856461984594587,2023
10,9,2,,2.0,,,,,,,1,1,1994.63,1,1,1,132.0519844,가족,싱가포르,0.001504038342950823,7.5982138484643045,2023
6,14,1,1.0,,,,,,,,1,2,1603.95,1,1,1,381.5508249,혼자,태국,0.0018703824932198635,7.380224615870775,2023
2,3,2,,,,,,6.0,,,1,1,471.2,1,1,1,434.0664115,친구,일본,0.006366723259762309,6.155282632337377,2023
10,6,2,,2.0,,,,,,,1,1,681.77,1,1,1,120.0590437,가족,싱가포르,0.004400310955307509,6.524692357562358,2023
1,14,2,,2.0,,,,,,,1,2,2454.8,1,1,1,670.7907341,가족,중국,0.0012220954863940035,7.805800570514942,2023
4,7,2,,,,,5.0,,,,1,1,1290.0,1,1,1,212.7026005,가족,미국,0.002325581395348837,7.162397497355718,2023
2,3,2,,,,,,6.0,,,1,1,1086.8,1,1,1,405.4088735,친구,일본,0.0027603974972396027,6.990992877552193,2023
1,8,2,,2.0,,,,,,,1,2,1235.26,1,1,1,153.2711078,가족,중국,0.0024286385052539545,7.119036753220312,2023
10,10,2,,2.0,,4.0,5.0,,,,1,1,5863.94,1,1,1,120.0590437,가족,싱가포르,0.0005116014147484456,8.67657701159054,2023
1,15,1,1.0,,,,,,,,1,2,2888.0,1,1,1,153.2711078,혼자,중국,0.001038781163434903,7.968319500012717,2023
3,9,2,,,,,5.0,,,,1,1,3344.24,1,1,1,865.5480509,가족,대만,0.0008970648039614383,8.114994741964153,2023
4,11,2,,,,,,6.0,,,1,2,2400.0,1,1,1,212.7026005,친구,미국,0.00125,7.783224016336037,2023
4,12,2,,,,,,6.0,,,1,2,1000.0,1,1,1,212.7026005,친구,미국,0.003,6.907755278982137,2023
6,7,2,,,,,,6.0,,,1,1,2196.4,1,1,1,270.0759109,친구,태국,0.0013658714259697686,7.6945749354047175,2023
2,6,2,,2.0,,,,,,,1,1,772.04,1,1,1,405.4088735,가족,일본,0.0038858090254390966,6.649036362154007,2023
4,7,1,1.0,,,,,,,,1,1,1750.0,1,1,1,352.1386856,혼자,미국,0.0017142857142857142,7.4673710669175595,2023
4,10,1,1.0,,,,,,,,1,1,1000.0,1,1,1,212.7026005,혼자,미국,0.003,6.907755278982137,2023
2,3,2,,,,,,6.0,,,1,1,144.4,1,1,1,405.4088735,친구,일본,0.02077562326869806,4.972587226458726,2023
10,8,2,,,3.0,,5.0,,,,3,1,2510.99,1,1,1,132.0519844,가족,싱가포르,0.0011947478882831076,7.828432376672554,2023
2,8,1,1.0,,,,,,,,1,1,836.0,1,3,1,434.0664115,혼자,일본,0.005980861244019139,6.728628613084702,2023
2,3,2,,,,,,6.0,,,1,1,584.44,1,1,1,434.0664115,친구,일본,0.00513311888303333,6.370654123803884,2023
2,3,1,1.0,,,,,,,,1,2,334.4,1,1,1,434.0664115,혼자,일본,0.008971291866028708,5.812337881210547,2023
18,8,2,,,,,5.0,,,,1,1,716.67,1,1,1,110.25439,가족,독일,0.00418602704173469,6.574615483605573,2023
2,3,2,,,,4.0,,,,,1,1,501.6,1,1,1,463.7703777,가족,일본,0.005980861244019139,6.217802989318711,2023
1,11,1,1.0,,,,,,,,1,2,3610.0,1,1,1,191.333757,혼자,중국,0.0008310249307479224,8.191463051326927,2023
